game_id,season,week,posteam,defteam,fixed_drive,raw_result,outcome,received_opening_kick
2024_11_SEA_SF,2024,11,SF,SEA,1.0,Punt,PUNT,1
2024_11_WAS_PHI,2024,11,PHI,WAS,1.0,Missed field goal,OTHER,1
2024_11_WAS_PHI,2024,11,WAS,PHI,2.0,Punt,PUNT,0
2024_12_ARI_SEA,2024,12,ARI,SEA,1.0,Punt,PUNT,1
2024_12_ARI_SEA,2024,12,SEA,ARI,2.0,Punt,PUNT,0
2024_12_BAL_LAC,2024,12,BAL,LAC,2.0,Punt,PUNT,0
2024_12_BAL_LAC,2024,12,LAC,BAL,1.0,Touchdown,TD,1
2024_12_DAL_WAS,2024,12,DAL,WAS,1.0,Missed field goal,OTHER,1
2024_12_DAL_WAS,2024,12,WAS,DAL,2.0,Field goal,FG,0
2024_12_DEN_LV,2024,12,DEN,LV,2.0,Punt,PUNT,0
2024_12_DEN_LV,2024,12,LV,DEN,1.0,Punt,PUNT,1
2024_12_DET_IND,2024,12,DET,IND,2.0,Punt,PUNT,0
2024_12_DET_IND,2024,12,IND,DET,1.0,Field goal,FG,1
2024_12_KC_CAR,2024,12,CAR,KC,2.0,Field goal,FG,0
2024_12_KC_CAR,2024,12,KC,CAR,1.0,Touchdown,TD,1
2024_12_MIN_CHI,2024,12,CHI,MIN,1.0,Punt,PUNT,1
2024_12_MIN_CHI,2024,12,MIN,CHI,2.0,Turnover,OTHER,0
2024_12_NE_MIA,2024,12,MIA,NE,2.0,Punt,PUNT,0
2024_12_NE_MIA,2024,12,NE,MIA,1.0,Punt,PUNT,1
2024_12_PHI_LA,2024,12,LA,PHI,1.0,Turnover,OTHER,1
2024_12_PHI_LA,2024,12,PHI,LA,2.0,Field goal,FG,0
2024_12_PIT_CLE,2024,12,CLE,PIT,2.0,Punt,PUNT,0
2024_12_PIT_CLE,2024,12,PIT,CLE,1.0,Missed field goal,OTHER,1
2024_12_SF_GB,2024,12,GB,SF,1.0,Touchdown,TD,1
2024_12_SF_GB,2024,12,SF,GB,2.0,Punt,PUNT,0
2024_12_TB_NYG,2024,12,NYG,TB,2.0,Punt,PUNT,0
2024_12_TB_NYG,2024,12,TB,NYG,1.0,Touchdown,TD,1
2024_12_TEN_HOU,2024,12,HOU,TEN,1.0,Touchdown,TD,1
2024_12_TEN_HOU,2024,12,TEN,HOU,2.0,Field goal,FG,0
2024_13_ARI_MIN,2024,13,ARI,MIN,1.0,Field goal,FG,1
2024_13_ARI_MIN,2024,13,MIN,ARI,2.0,Field goal,FG,0
2024_13_CHI_DET,2024,13,CHI,DET,2.0,Punt,PUNT,0
2024_13_CHI_DET,2024,13,DET,CHI,1.0,Field goal,FG,1
2024_13_CLE_DEN,2024,13,CLE,DEN,2.0,Missed field goal,OTHER,0
2024_13_CLE_DEN,2024,13,DEN,CLE,1.0,Punt,PUNT,1
2024_13_HOU_JAX,2024,13,HOU,JAX,2.0,Punt,PUNT,0
2024_13_HOU_JAX,2024,13,JAX,HOU,1.0,Punt,PUNT,1
2024_13_IND_NE,2024,13,IND,NE,2.0,Touchdown,TD,0
2024_13_IND_NE,2024,13,NE,IND,1.0,Field goal,FG,1
2024_13_LAC_ATL,2024,13,ATL,LAC,1.0,Missed field goal,OTHER,1
2024_13_LAC_ATL,2024,13,LAC,ATL,2.0,Turnover,OTHER,0
2024_13_LA_NO,2024,13,LA,NO,2.0,Punt,PUNT,0
2024_13_LA_NO,2024,13,NO,LA,1.0,Field goal,FG,1
2024_13_LV_KC,2024,13,KC,LV,1.0,Field goal,FG,1
2024_13_LV_KC,2024,13,LV,KC,2.0,Punt,PUNT,0
2024_13_MIA_GB,2024,13,GB,MIA,1.0,Punt,PUNT,1
2024_13_MIA_GB,2024,13,MIA,GB,3.0,Punt,PUNT,0
2024_13_NYG_DAL,2024,13,DAL,NYG,1.0,Field goal,FG,1
2024_13_NYG_DAL,2024,13,NYG,DAL,2.0,Touchdown,TD,0
2024_13_PHI_BAL,2024,13,BAL,PHI,2.0,Field goal,FG,0
2024_13_PHI_BAL,2024,13,PHI,BAL,1.0,Punt,PUNT,1
2024_13_PIT_CIN,2024,13,CIN,PIT,1.0,Punt,PUNT,1
2024_13_PIT_CIN,2024,13,PIT,CIN,2.0,Opp touchdown,OTHER,0
2024_13_SEA_NYJ,2024,13,NYJ,SEA,2.0,Punt,PUNT,0
2024_13_SEA_NYJ,2024,13,SEA,NYJ,1.0,Punt,PUNT,1
2024_13_SF_BUF,2024,13,BUF,SF,1.0,Punt,PUNT,1
2024_13_SF_BUF,2024,13,SF,BUF,2.0,Field goal,FG,0
2024_13_TB_CAR,2024,13,CAR,TB,1.0,Punt,PUNT,1
2024_13_TB_CAR,2024,13,TB,CAR,2.0,Punt,PUNT,0
2024_13_TEN_WAS,2024,13,TEN,WAS,1.0,Punt,PUNT,1
2024_13_TEN_WAS,2024,13,WAS,TEN,2.0,Touchdown,TD,0
2024_14_ATL_MIN,2024,14,ATL,MIN,1.0,Touchdown,TD,1
2024_14_ATL_MIN,2024,14,MIN,ATL,2.0,Punt,PUNT,0
2024_14_BUF_LA,2024,14,BUF,LA,2.0,Touchdown,TD,0
2024_14_BUF_LA,2024,14,LA,BUF,1.0,Touchdown,TD,1
2024_14_CAR_PHI,2024,14,CAR,PHI,1.0,Punt,PUNT,1
2024_14_CAR_PHI,2024,14,PHI,CAR,2.0,Punt,PUNT,0
2024_14_CHI_SF,2024,14,CHI,SF,2.0,Punt,PUNT,0
2024_14_CHI_SF,2024,14,SF,CHI,1.0,Touchdown,TD,1
2024_14_CIN_DAL,2024,14,CIN,DAL,1.0,Punt,PUNT,1
2024_14_CIN_DAL,2024,14,DAL,CIN,2.0,Touchdown,TD,0
2024_14_CLE_PIT,2024,14,CLE,PIT,2.0,Punt,PUNT,0
2024_14_CLE_PIT,2024,14,PIT,CLE,1.0,Punt,PUNT,1
2024_14_GB_DET,2024,14,DET,GB,1.0,Touchdown,TD,1
2024_14_GB_DET,2024,14,GB,DET,2.0,Punt,PUNT,0
2024_14_JAX_TEN,2024,14,JAX,TEN,2.0,Turnover,OTHER,0
2024_14_JAX_TEN,2024,14,TEN,JAX,1.0,Field goal,FG,1
2024_14_LAC_KC,2024,14,KC,LAC,1.0,Field goal,FG,1
2024_14_LAC_KC,2024,14,LAC,KC,2.0,Punt,PUNT,0
2024_14_LV_TB,2024,14,LV,TB,2.0,Punt,PUNT,0
2024_14_LV_TB,2024,14,TB,LV,1.0,Touchdown,TD,1
2024_14_NO_NYG,2024,14,NO,NYG,1.0,Punt,PUNT,1
2024_14_NO_NYG,2024,14,NYG,NO,2.0,Turnover on downs,OTHER,0
2024_14_NYJ_MIA,2024,14,MIA,NYJ,1.0,Touchdown,TD,1
2024_14_NYJ_MIA,2024,14,NYJ,MIA,2.0,Field goal,FG,0
2024_14_SEA_ARI,2024,14,ARI,SEA,1.0,Touchdown,TD,1
2024_14_SEA_ARI,2024,14,SEA,ARI,2.0,Field goal,FG,0
2024_15_ATL_LV,2024,15,ATL,LV,2.0,Punt,PUNT,0
2024_15_ATL_LV,2024,15,LV,ATL,1.0,Turnover,OTHER,1
2024_15_BAL_NYG,2024,15,BAL,NYG,1.0,Turnover,OTHER,1
2024_15_BAL_NYG,2024,15,NYG,BAL,2.0,Punt,PUNT,0
2024_15_BUF_DET,2024,15,BUF,DET,2.0,Touchdown,TD,0
2024_15_BUF_DET,2024,15,DET,BUF,1.0,Punt,PUNT,1
2024_15_CHI_MIN,2024,15,CHI,MIN,1.0,Turnover on downs,OTHER,1
2024_15_CHI_MIN,2024,15,MIN,CHI,2.0,Field goal,FG,0
2024_15_CIN_TEN,2024,15,CIN,TEN,1.0,Turnover,OTHER,1
2024_15_CIN_TEN,2024,15,TEN,CIN,2.0,Touchdown,TD,0
2024_15_DAL_CAR,2024,15,CAR,DAL,2.0,Turnover,OTHER,0
2024_15_DAL_CAR,2024,15,DAL,CAR,1.0,Punt,PUNT,1
2024_15_GB_SEA,2024,15,GB,SEA,1.0,Touchdown,TD,1
2024_15_GB_SEA,2024,15,SEA,GB,2.0,Punt,PUNT,0
2024_15_IND_DEN,2024,15,DEN,IND,2.0,Turnover,OTHER,0
2024_15_IND_DEN,2024,15,IND,DEN,1.0,Touchdown,TD,1
2024_15_KC_CLE,2024,15,CLE,KC,3.0,Punt,PUNT,0
2024_15_KC_CLE,2024,15,KC,CLE,1.0,Punt,PUNT,1
2024_15_LA_SF,2024,15,LA,SF,2.0,Punt,PUNT,0
2024_15_LA_SF,2024,15,SF,LA,1.0,Punt,PUNT,1
2024_15_MIA_HOU,2024,15,HOU,MIA,2.0,Field goal,FG,0
2024_15_MIA_HOU,2024,15,MIA,HOU,1.0,Punt,PUNT,1
2024_15_NE_ARI,2024,15,ARI,NE,2.0,Field goal,FG,0
2024_15_NE_ARI,2024,15,NE,ARI,1.0,Missed field goal,OTHER,1
2024_15_NYJ_JAX,2024,15,JAX,NYJ,1.0,Touchdown,TD,1
2024_15_NYJ_JAX,2024,15,NYJ,JAX,2.0,Touchdown,TD,0
2024_15_PIT_PHI,2024,15,PHI,PIT,2.0,Field goal,FG,0
2024_15_PIT_PHI,2024,15,PIT,PHI,1.0,Punt,PUNT,1
2024_15_TB_LAC,2024,15,LAC,TB,2.0,Touchdown,TD,0
2024_15_TB_LAC,2024,15,TB,LAC,1.0,Touchdown,TD,1
2024_15_WAS_NO,2024,15,NO,WAS,1.0,Punt,PUNT,1
2024_15_WAS_NO,2024,15,WAS,NO,2.0,Touchdown,TD,0
2024_16_ARI_CAR,2024,16,ARI,CAR,1.0,Punt,PUNT,1
2024_16_ARI_CAR,2024,16,CAR,ARI,2.0,Touchdown,TD,0
2024_16_CLE_CIN,2024,16,CIN,CLE,2.0,Touchdown,TD,0
2024_16_CLE_CIN,2024,16,CLE,CIN,1.0,Turnover,OTHER,1
2024_16_DEN_LAC,2024,16,DEN,LAC,2.0,Touchdown,TD,0
2024_16_DEN_LAC,2024,16,LAC,DEN,1.0,Punt,PUNT,1
2024_16_DET_CHI,2024,16,CHI,DET,1.0,Punt,PUNT,1
2024_16_DET_CHI,2024,16,DET,CHI,2.0,Field goal,FG,0
2024_16_HOU_KC,2024,16,HOU,KC,1.0,Turnover,OTHER,1
2024_16_HOU_KC,2024,16,KC,HOU,2.0,Touchdown,TD,0
2024_16_JAX_LV,2024,16,JAX,LV,1.0,Punt,PUNT,1
2024_16_JAX_LV,2024,16,LV,JAX,2.0,Punt,PUNT,0
2024_16_LA_NYJ,2024,16,LA,NYJ,1.0,Punt,PUNT,1
2024_16_LA_NYJ,2024,16,NYJ,LA,2.0,Touchdown,TD,0
2024_16_MIN_SEA,2024,16,MIN,SEA,1.0,Touchdown,TD,1
2024_16_MIN_SEA,2024,16,SEA,MIN,2.0,Punt,PUNT,0
2024_16_NE_BUF,2024,16,BUF,NE,2.0,Punt,PUNT,0
2024_16_NE_BUF,2024,16,NE,BUF,1.0,Touchdown,TD,1
2024_16_NO_GB,2024,16,GB,NO,1.0,Touchdown,TD,1
2024_16_NO_GB,2024,16,NO,GB,2.0,Punt,PUNT,0
2024_16_NYG_ATL,2024,16,ATL,NYG,1.0,Missed field goal,OTHER,1
2024_16_NYG_ATL,2024,16,NYG,ATL,2.0,Punt,PUNT,0
2024_16_PHI_WAS,2024,16,PHI,WAS,2.0,Touchdown,TD,0
2024_16_PHI_WAS,2024,16,WAS,PHI,1.0,Turnover on downs,OTHER,1
2024_16_PIT_BAL,2024,16,BAL,PIT,1.0,Punt,PUNT,1
2024_16_PIT_BAL,2024,16,PIT,BAL,2.0,Punt,PUNT,0
2024_16_SF_MIA,2024,16,MIA,SF,2.0,Punt,PUNT,0
2024_16_SF_MIA,2024,16,SF,MIA,1.0,Punt,PUNT,1
2024_16_TB_DAL,2024,16,DAL,TB,1.0,Field goal,FG,1
2024_16_TB_DAL,2024,16,TB,DAL,2.0,Turnover on downs,OTHER,0
2024_16_TEN_IND,2024,16,IND,TEN,2.0,Punt,PUNT,0
2024_16_TEN_IND,2024,16,TEN,IND,1.0,Punt,PUNT,1
2024_17_ARI_LA,2024,17,ARI,LA,2.0,Punt,PUNT,0
2024_17_ARI_LA,2024,17,LA,ARI,1.0,Punt,PUNT,1
2024_17_ATL_WAS,2024,17,ATL,WAS,1.0,Turnover,OTHER,1
2024_17_ATL_WAS,2024,17,WAS,ATL,2.0,Touchdown,TD,0
2024_17_BAL_HOU,2024,17,BAL,HOU,1.0,Touchdown,TD,1
2024_17_BAL_HOU,2024,17,HOU,BAL,2.0,Punt,PUNT,0
2024_17_CAR_TB,2024,17,CAR,TB,2.0,Touchdown,TD,0
2024_17_CAR_TB,2024,17,TB,CAR,1.0,Touchdown,TD,1
2024_17_DAL_PHI,2024,17,DAL,PHI,1.0,Opp touchdown,OTHER,1
2024_17_DAL_PHI,2024,17,PHI,DAL,1.0,Opp touchdown,OTHER,1
2024_17_DEN_CIN,2024,17,CIN,DEN,2.0,Turnover on downs,OTHER,0
2024_17_DEN_CIN,2024,17,DEN,CIN,1.0,Field goal,FG,1
2024_17_DET_SF,2024,17,DET,SF,2.0,Touchdown,TD,0
2024_17_DET_SF,2024,17,SF,DET,1.0,Touchdown,TD,1
2024_17_GB_MIN,2024,17,GB,MIN,1.0,Turnover,OTHER,1
2024_17_GB_MIN,2024,17,MIN,GB,2.0,Punt,PUNT,0
2024_17_IND_NYG,2024,17,IND,NYG,1.0,Turnover,OTHER,1
2024_17_IND_NYG,2024,17,NYG,IND,2.0,Punt,PUNT,0
2024_17_KC_PIT,2024,17,KC,PIT,2.0,Touchdown,TD,0
2024_17_KC_PIT,2024,17,PIT,KC,1.0,Punt,PUNT,1
2024_17_LAC_NE,2024,17,LAC,NE,1.0,Punt,PUNT,1
2024_17_LAC_NE,2024,17,NE,LAC,2.0,Punt,PUNT,0
2024_17_LV_NO,2024,17,LV,NO,1.0,Field goal,FG,1
2024_17_LV_NO,2024,17,NO,LV,2.0,Punt,PUNT,0
2024_17_MIA_CLE,2024,17,CLE,MIA,2.0,Punt,PUNT,0
2024_17_MIA_CLE,2024,17,MIA,CLE,1.0,Punt,PUNT,1
2024_17_NYJ_BUF,2024,17,BUF,NYJ,1.0,Touchdown,TD,1
2024_17_NYJ_BUF,2024,17,NYJ,BUF,2.0,Turnover on downs,OTHER,0
2024_17_SEA_CHI,2024,17,CHI,SEA,2.0,Punt,PUNT,0
2024_17_SEA_CHI,2024,17,SEA,CHI,1.0,Field goal,FG,1
2024_17_TEN_JAX,2024,17,JAX,TEN,1.0,Field goal,FG,1
2024_17_TEN_JAX,2024,17,TEN,JAX,2.0,Punt,PUNT,0
2024_18_BUF_NE,2024,18,BUF,NE,2.0,Turnover on downs,OTHER,0
2024_18_BUF_NE,2024,18,NE,BUF,1.0,Punt,PUNT,1
2024_18_CAR_ATL,2024,18,ATL,CAR,1.0,Field goal,FG,1
2024_18_CAR_ATL,2024,18,CAR,ATL,2.0,Field goal,FG,0
2024_18_CHI_GB,2024,18,CHI,GB,2.0,Punt,PUNT,0
2024_18_CHI_GB,2024,18,GB,CHI,1.0,Punt,PUNT,1
2024_18_CIN_PIT,2024,18,CIN,PIT,1.0,Touchdown,TD,1
2024_18_CIN_PIT,2024,18,PIT,CIN,2.0,Punt,PUNT,0
2024_18_CLE_BAL,2024,18,BAL,CLE,2.0,Punt,PUNT,0
2024_18_CLE_BAL,2024,18,CLE,BAL,1.0,Punt,PUNT,1
2024_18_HOU_TEN,2024,18,HOU,TEN,1.0,Touchdown,TD,1
2024_18_HOU_TEN,2024,18,TEN,HOU,2.0,Punt,PUNT,0
2024_18_JAX_IND,2024,18,IND,JAX,1.0,Touchdown,TD,1
2024_18_JAX_IND,2024,18,JAX,IND,2.0,Touchdown,TD,0
2024_18_KC_DEN,2024,18,DEN,KC,1.0,Touchdown,TD,1
2024_18_KC_DEN,2024,18,KC,DEN,2.0,Punt,PUNT,0
2024_18_LAC_LV,2024,18,LAC,LV,2.0,Punt,PUNT,0
2024_18_LAC_LV,2024,18,LV,LAC,1.0,Punt,PUNT,1
2024_18_MIA_NYJ,2024,18,MIA,NYJ,1.0,Punt,PUNT,1
2024_18_MIA_NYJ,2024,18,NYJ,MIA,2.0,Turnover,OTHER,0
2024_18_MIN_DET,2024,18,DET,MIN,1.0,Punt,PUNT,1
2024_18_MIN_DET,2024,18,MIN,DET,2.0,Punt,PUNT,0
2024_18_NO_TB,2024,18,NO,TB,1.0,Field goal,FG,1
2024_18_NO_TB,2024,18,TB,NO,2.0,Field goal,FG,0
2024_18_NYG_PHI,2024,18,NYG,PHI,1.0,Turnover on downs,OTHER,1
2024_18_NYG_PHI,2024,18,PHI,NYG,2.0,Touchdown,TD,0
2024_18_SEA_LA,2024,18,LA,SEA,1.0,Punt,PUNT,1
2024_18_SEA_LA,2024,18,SEA,LA,2.0,Punt,PUNT,0
2024_18_SF_ARI,2024,18,ARI,SF,2.0,Punt,PUNT,0
2024_18_SF_ARI,2024,18,SF,ARI,1.0,Field goal,FG,1
2024_18_WAS_DAL,2024,18,DAL,WAS,2.0,Field goal,FG,0
2024_18_WAS_DAL,2024,18,WAS,DAL,1.0,Punt,PUNT,1
2025_01_ARI_NO,2025,1,ARI,NO,1.0,Punt,PUNT,1
2025_01_ARI_NO,2025,1,NO,ARI,2.0,Punt,PUNT,0
2025_01_BAL_BUF,2025,1,BAL,BUF,2.0,Field goal,FG,0
2025_01_BAL_BUF,2025,1,BUF,BAL,1.0,Touchdown,TD,1
2025_01_CAR_JAX,2025,1,CAR,JAX,2.0,Field goal,FG,0
2025_01_CAR_JAX,2025,1,JAX,CAR,1.0,Field goal,FG,1
2025_01_CIN_CLE,2025,1,CIN,CLE,1.0,Touchdown,TD,1
2025_01_CIN_CLE,2025,1,CLE,CIN,2.0,Touchdown,TD,0
2025_01_DAL_PHI,2025,1,DAL,PHI,1.0,Touchdown,TD,1
2025_01_DAL_PHI,2025,1,PHI,DAL,2.0,Touchdown,TD,0
2025_01_DET_GB,2025,1,DET,GB,2.0,Punt,PUNT,0
2025_01_DET_GB,2025,1,GB,DET,1.0,Touchdown,TD,1
2025_01_HOU_LA,2025,1,HOU,LA,1.0,Punt,PUNT,1
2025_01_HOU_LA,2025,1,LA,HOU,2.0,Punt,PUNT,0
2025_01_KC_LAC,2025,1,KC,LAC,1.0,Punt,PUNT,1
2025_01_KC_LAC,2025,1,LAC,KC,2.0,Touchdown,TD,0
2025_01_LV_NE,2025,1,LV,NE,1.0,Touchdown,TD,1
2025_01_LV_NE,2025,1,NE,LV,2.0,Punt,PUNT,0
2025_01_MIA_IND,2025,1,IND,MIA,1.0,Field goal,FG,1
2025_01_MIA_IND,2025,1,MIA,IND,2.0,Turnover,OTHER,0
2025_01_MIN_CHI,2025,1,CHI,MIN,2.0,Touchdown,TD,0
2025_01_MIN_CHI,2025,1,MIN,CHI,1.0,Punt,PUNT,1
2025_01_NYG_WAS,2025,1,NYG,WAS,2.0,Punt,PUNT,0
2025_01_NYG_WAS,2025,1,WAS,NYG,1.0,Punt,PUNT,1
2025_01_PIT_NYJ,2025,1,NYJ,PIT,1.0,Field goal,FG,1
2025_01_PIT_NYJ,2025,1,PIT,NYJ,2.0,Touchdown,TD,0
2025_01_SF_SEA,2025,1,SEA,SF,1.0,Punt,PUNT,1
2025_01_SF_SEA,2025,1,SF,SEA,2.0,Touchdown,TD,0
2025_01_TB_ATL,2025,1,ATL,TB,1.0,Touchdown,TD,1
2025_01_TB_ATL,2025,1,TB,ATL,2.0,Punt,PUNT,0
2025_01_TEN_DEN,2025,1,DEN,TEN,2.0,Field goal,FG,0
2025_01_TEN_DEN,2025,1,TEN,DEN,1.0,Field goal,FG,1
2025_02_ATL_MIN,2025,2,ATL,MIN,1.0,Field goal,FG,1
2025_02_ATL_MIN,2025,2,MIN,ATL,2.0,Turnover on downs,OTHER,0
2025_02_BUF_NYJ,2025,2,BUF,NYJ,2.0,Touchdown,TD,0
2025_02_BUF_NYJ,2025,2,NYJ,BUF,1.0,Punt,PUNT,1
2025_02_CAR_ARI,2025,2,ARI,CAR,1.0,Opp touchdown,OTHER,1
2025_02_CAR_ARI,2025,2,CAR,ARI,1.0,Opp touchdown,OTHER,1
2025_02_CHI_DET,2025,2,CHI,DET,2.0,Touchdown,TD,0
2025_02_CHI_DET,2025,2,DET,CHI,1.0,Touchdown,TD,1
2025_02_CLE_BAL,2025,2,BAL,CLE,2.0,Punt,PUNT,0
2025_02_CLE_BAL,2025,2,CLE,BAL,1.0,Punt,PUNT,1
2025_02_DEN_IND,2025,2,DEN,IND,2.0,Touchdown,TD,0
2025_02_DEN_IND,2025,2,IND,DEN,1.0,Field goal,FG,1
2025_02_JAX_CIN,2025,2,CIN,JAX,2.0,Punt,PUNT,0
2025_02_JAX_CIN,2025,2,JAX,CIN,1.0,Touchdown,TD,1
2025_02_LAC_LV,2025,2,LAC,LV,2.0,Field goal,FG,0
2025_02_LAC_LV,2025,2,LV,LAC,1.0,Turnover,OTHER,1
2025_02_LA_TEN,2025,2,LA,TEN,2.0,Touchdown,TD,0
2025_02_LA_TEN,2025,2,TEN,LA,1.0,Punt,PUNT,1
2025_02_NE_MIA,2025,2,MIA,NE,2.0,Punt,PUNT,0
2025_02_NE_MIA,2025,2,NE,MIA,1.0,Touchdown,TD,1
2025_02_NYG_DAL,2025,2,DAL,NYG,2.0,Punt,PUNT,0
2025_02_NYG_DAL,2025,2,NYG,DAL,1.0,Field goal,FG,1
2025_02_PHI_KC,2025,2,KC,PHI,2.0,Punt,PUNT,0
2025_02_PHI_KC,2025,2,PHI,KC,1.0,Punt,PUNT,1
2025_02_SEA_PIT,2025,2,PIT,SEA,2.0,Field goal,FG,0
2025_02_SEA_PIT,2025,2,SEA,PIT,1.0,Touchdown,TD,1
2025_02_SF_NO,2025,2,NO,SF,1.0,Missed field goal,OTHER,1
2025_02_SF_NO,2025,2,SF,NO,2.0,Punt,PUNT,0
2025_02_TB_HOU,2025,2,HOU,TB,1.0,Touchdown,TD,1
2025_02_TB_HOU,2025,2,TB,HOU,2.0,Touchdown,TD,0
2025_02_WAS_GB,2025,2,GB,WAS,1.0,Turnover on downs,OTHER,1
2025_02_WAS_GB,2025,2,WAS,GB,2.0,Punt,PUNT,0
2025_03_ARI_SF,2025,3,ARI,SF,1.0,Missed field goal,OTHER,1
2025_03_ARI_SF,2025,3,SF,ARI,2.0,Punt,PUNT,0
2025_03_ATL_CAR,2025,3,ATL,CAR,1.0,Missed field goal,OTHER,1
2025_03_ATL_CAR,2025,3,CAR,ATL,2.0,Touchdown,TD,0
2025_03_CIN_MIN,2025,3,CIN,MIN,2.0,Punt,PUNT,0
2025_03_CIN_MIN,2025,3,MIN,CIN,1.0,Touchdown,TD,1
2025_03_DAL_CHI,2025,3,CHI,DAL,1.0,Punt,PUNT,1
2025_03_DAL_CHI,2025,3,DAL,CHI,2.0,Turnover,OTHER,0
2025_03_DEN_LAC,2025,3,DEN,LAC,2.0,Punt,PUNT,0
2025_03_DEN_LAC,2025,3,LAC,DEN,1.0,Field goal,FG,1
2025_03_DET_BAL,2025,3,BAL,DET,2.0,Touchdown,TD,0
2025_03_DET_BAL,2025,3,DET,BAL,1.0,Touchdown,TD,1
2025_03_GB_CLE,2025,3,CLE,GB,1.0,Punt,PUNT,1
2025_03_GB_CLE,2025,3,GB,CLE,2.0,Punt,PUNT,0
2025_03_HOU_JAX,2025,3,HOU,JAX,1.0,Punt,PUNT,1
2025_03_HOU_JAX,2025,3,JAX,HOU,2.0,Punt,PUNT,0
2025_03_IND_TEN,2025,3,IND,TEN,1.0,Opp touchdown,OTHER,1
2025_03_IND_TEN,2025,3,TEN,IND,1.0,Opp touchdown,OTHER,1
2025_03_KC_NYG,2025,3,KC,NYG,2.0,Field goal,FG,0
2025_03_KC_NYG,2025,3,NYG,KC,1.0,Turnover on downs,OTHER,1
2025_03_LA_PHI,2025,3,LA,PHI,1.0,Turnover,OTHER,1
2025_03_LA_PHI,2025,3,PHI,LA,2.0,Touchdown,TD,0
2025_03_LV_WAS,2025,3,LV,WAS,2.0,Field goal,FG,0
2025_03_LV_WAS,2025,3,WAS,LV,1.0,Touchdown,TD,1
2025_03_MIA_BUF,2025,3,BUF,MIA,2.0,Touchdown,TD,0
2025_03_MIA_BUF,2025,3,MIA,BUF,1.0,Touchdown,TD,1
2025_03_NO_SEA,2025,3,NO,SEA,1.0,Turnover on downs,OTHER,1
2025_03_NO_SEA,2025,3,SEA,NO,2.0,Touchdown,TD,0
2025_03_NYJ_TB,2025,3,NYJ,TB,1.0,Field goal,FG,1
2025_03_NYJ_TB,2025,3,TB,NYJ,2.0,Field goal,FG,0
2025_03_PIT_NE,2025,3,NE,PIT,1.0,Turnover,OTHER,1
2025_03_PIT_NE,2025,3,PIT,NE,2.0,Touchdown,TD,0
2025_04_BAL_KC,2025,4,BAL,KC,1.0,Touchdown,TD,1
2025_04_BAL_KC,2025,4,KC,BAL,2.0,Field goal,FG,0
2025_04_CAR_NE,2025,4,CAR,NE,1.0,Touchdown,TD,1
2025_04_CAR_NE,2025,4,NE,CAR,2.0,Punt,PUNT,0
2025_04_CHI_LV,2025,4,CHI,LV,1.0,Punt,PUNT,1
2025_04_CHI_LV,2025,4,LV,CHI,2.0,Turnover,OTHER,0
2025_04_CIN_DEN,2025,4,CIN,DEN,1.0,Field goal,FG,1
2025_04_CIN_DEN,2025,4,DEN,CIN,2.0,Punt,PUNT,0
2025_04_CLE_DET,2025,4,CLE,DET,2.0,Touchdown,TD,0
2025_04_CLE_DET,2025,4,DET,CLE,1.0,Punt,PUNT,1
2025_04_GB_DAL,2025,4,DAL,GB,2.0,Punt,PUNT,0
2025_04_GB_DAL,2025,4,GB,DAL,1.0,Touchdown,TD,1
2025_04_IND_LA,2025,4,IND,LA,1.0,Turnover,OTHER,1
2025_04_IND_LA,2025,4,LA,IND,2.0,Field goal,FG,0
2025_04_JAX_SF,2025,4,JAX,SF,2.0,Punt,PUNT,0
2025_04_JAX_SF,2025,4,SF,JAX,1.0,Field goal,FG,1
2025_04_LAC_NYG,2025,4,LAC,NYG,1.0,Punt,PUNT,1
2025_04_LAC_NYG,2025,4,NYG,LAC,2.0,Touchdown,TD,0
2025_04_MIN_PIT,2025,4,MIN,PIT,2.0,Field goal,FG,0
2025_04_MIN_PIT,2025,4,PIT,MIN,1.0,Punt,PUNT,1
2025_04_NO_BUF,2025,4,BUF,NO,1.0,Touchdown,TD,1
2025_04_NO_BUF,2025,4,NO,BUF,2.0,Touchdown,TD,0
2025_04_NYJ_MIA,2025,4,MIA,NYJ,1.0,Field goal,FG,1
2025_04_NYJ_MIA,2025,4,NYJ,MIA,2.0,Turnover,OTHER,0
2025_04_PHI_TB,2025,4,PHI,TB,1.0,Opp touchdown,OTHER,1
2025_04_PHI_TB,2025,4,TB,PHI,1.0,Opp touchdown,OTHER,1
2025_04_SEA_ARI,2025,4,ARI,SEA,1.0,Punt,PUNT,1
2025_04_SEA_ARI,2025,4,SEA,ARI,2.0,Turnover on downs,OTHER,0
2025_04_TEN_HOU,2025,4,HOU,TEN,2.0,Field goal,FG,0
2025_04_TEN_HOU,2025,4,TEN,HOU,1.0,Missed field goal,OTHER,1
2025_04_WAS_ATL,2025,4,ATL,WAS,1.0,Field goal,FG,1
2025_04_WAS_ATL,2025,4,WAS,ATL,2.0,Punt,PUNT,0
2025_05_DAL_NYJ,2025,5,DAL,NYJ,2.0,Field goal,FG,0
2025_05_DAL_NYJ,2025,5,NYJ,DAL,1.0,Field goal,FG,1
2025_05_DEN_PHI,2025,5,DEN,PHI,1.0,Punt,PUNT,1
2025_05_DEN_PHI,2025,5,PHI,DEN,2.0,Punt,PUNT,0
