game_id,season,week,game_date,home_team,away_team,home_coach,away_coach,roof,surface,temp,wind,spread_line,total_line
2022_14_LV_LA,2022,14,2022-12-08,LA,LV,Sean McVay,Josh McDaniels,dome,matrixturf,,,-6.5,42.5
2022_14_MIA_LAC,2022,14,2022-12-11,LAC,MIA,Brandon Staley,Mike McDaniel,dome,matrixturf,,,-3.0,54.5
2022_14_MIN_DET,2022,14,2022-12-11,DET,MIN,Dan Campbell,Kevin O'Connell,dome,fieldturf,,,2.5,51.5
2022_14_NE_ARI,2022,14,2022-12-12,ARI,NE,Kliff Kingsbury,Bill Belichick,closed,grass,,,-2.0,44.0
2022_14_NYJ_BUF,2022,14,2022-12-11,BUF,NYJ,Sean McDermott,Robert Saleh,outdoors,a_turf,36.0,11.0,10.0,43.5
2022_14_PHI_NYG,2022,14,2022-12-11,NYG,PHI,Brian Daboll,Nick Sirianni,outdoors,fieldturf,37.0,6.0,-7.5,44.5
2022_14_TB_SF,2022,14,2022-12-11,SF,TB,Kyle Shanahan,Todd Bowles,outdoors,grass,54.0,8.0,3.5,38.0
2022_15_ARI_DEN,2022,15,2022-12-18,DEN,ARI,Nathaniel Hackett,Kliff Kingsbury,outdoors,grass,37.0,4.0,1.5,37.5
2022_15_ATL_NO,2022,15,2022-12-18,NO,ATL,Dennis Allen,Arthur Smith,dome,sportturf,,,5.0,43.5
2022_15_BAL_CLE,2022,15,2022-12-17,CLE,BAL,Kevin Stefanski,John Harbaugh,outdoors,grass,34.0,12.0,2.5,39.5
2022_15_CIN_TB,2022,15,2022-12-18,TB,CIN,Todd Bowles,Zac Taylor,outdoors,grass,66.0,6.0,-3.5,47.0
2022_15_DAL_JAX,2022,15,2022-12-18,JAX,DAL,Doug Pederson,Mike McCarthy,outdoors,grass,54.0,9.0,-4.0,48.5
2022_15_DET_NYJ,2022,15,2022-12-18,NYJ,DET,Robert Saleh,Dan Campbell,outdoors,fieldturf,38.0,13.0,2.0,44.0
2022_15_IND_MIN,2022,15,2022-12-17,MIN,IND,Kevin O'Connell,Jeff Saturday,dome,sportturf,,,3.5,46.5
2022_15_KC_HOU,2022,15,2022-12-18,HOU,KC,Lovie Smith,Andy Reid,closed,astroturf,,,-14.5,48.5
2022_15_LA_GB,2022,15,2022-12-19,GB,LA,Matt LaFleur,Sean McVay,outdoors,grass,15.0,4.0,8.0,39.5
2022_15_MIA_BUF,2022,15,2022-12-17,BUF,MIA,Sean McDermott,Mike McDaniel,outdoors,a_turf,29.0,4.0,7.0,44.0
2022_15_NE_LV,2022,15,2022-12-18,LV,NE,Josh McDaniels,Bill Belichick,dome,grass,,,1.0,45.0
2022_15_NYG_WAS,2022,15,2022-12-18,WAS,NYG,Ron Rivera,Brian Daboll,outdoors,grass,35.0,13.0,4.5,40.5
2022_15_PHI_CHI,2022,15,2022-12-18,CHI,PHI,Matt Eberflus,Nick Sirianni,outdoors,grass,17.0,17.0,-8.5,48.0
2022_15_PIT_CAR,2022,15,2022-12-18,CAR,PIT,Steve Wilks,Mike Tomlin,outdoors,grass,47.0,7.0,2.5,36.5
2022_15_SF_SEA,2022,15,2022-12-15,SEA,SF,Pete Carroll,Kyle Shanahan,outdoors,fieldturf,,,-3.0,43.0
2022_15_TEN_LAC,2022,15,2022-12-18,LAC,TEN,Brandon Staley,Mike Vrabel,dome,matrixturf,,,3.0,46.5
2022_16_ATL_BAL,2022,16,2022-12-24,BAL,ATL,John Harbaugh,Arthur Smith,outdoors,grass,17.0,9.0,6.5,35.0
2022_16_BUF_CHI,2022,16,2022-12-24,CHI,BUF,Matt Eberflus,Sean McDermott,outdoors,grass,7.0,17.0,-8.0,40.0
2022_16_CIN_NE,2022,16,2022-12-24,NE,CIN,Bill Belichick,Zac Taylor,outdoors,fieldturf,21.0,2.0,-3.0,42.0
2022_16_DEN_LA,2022,16,2022-12-25,LA,DEN,Sean McVay,Nathaniel Hackett,dome,matrixturf,,,-3.0,36.5
2022_16_DET_CAR,2022,16,2022-12-24,CAR,DET,Steve Wilks,Dan Campbell,outdoors,grass,20.0,12.0,-2.5,43.5
2022_16_GB_MIA,2022,16,2022-12-25,MIA,GB,Mike McDaniel,Matt LaFleur,outdoors,grass,45.0,14.0,3.5,49.0
2022_16_HOU_TEN,2022,16,2022-12-24,TEN,HOU,Mike Vrabel,Lovie Smith,outdoors,grass,22.0,14.0,3.0,34.0
2022_16_JAX_NYJ,2022,16,2022-12-22,NYJ,JAX,Robert Saleh,Doug Pederson,outdoors,fieldturf,43.0,17.0,2.5,36.5
2022_16_LAC_IND,2022,16,2022-12-26,IND,LAC,Jeff Saturday,Brandon Staley,closed,fieldturf,,,-3.5,44.5
2022_16_LV_PIT,2022,16,2022-12-24,PIT,LV,Mike Tomlin,Josh McDaniels,outdoors,grass,9.0,21.0,2.5,38.5
2022_16_NO_CLE,2022,16,2022-12-24,CLE,NO,Kevin Stefanski,Dennis Allen,outdoors,grass,6.0,27.0,3.0,32.0
2022_16_NYG_MIN,2022,16,2022-12-24,MIN,NYG,Kevin O'Connell,Brian Daboll,dome,sportturf,,,4.5,48.0
2022_16_PHI_DAL,2022,16,2022-12-24,DAL,PHI,Mike McCarthy,Nick Sirianni,closed,matrixturf,,,4.0,48.0
2022_16_SEA_KC,2022,16,2022-12-24,KC,SEA,Andy Reid,Pete Carroll,outdoors,grass,12.0,9.0,10.5,50.5
2022_16_TB_ARI,2022,16,2022-12-25,ARI,TB,Kliff Kingsbury,Todd Bowles,open,grass,,,-7.5,41.5
2022_16_WAS_SF,2022,16,2022-12-24,SF,WAS,Kyle Shanahan,Ron Rivera,outdoors,grass,54.0,2.0,6.5,37.5
2022_17_ARI_ATL,2022,17,2023-01-01,ATL,ARI,Arthur Smith,Kliff Kingsbury,closed,fieldturf,,,7.0,41.0
2022_17_CAR_TB,2022,17,2023-01-01,TB,CAR,Todd Bowles,Steve Wilks,outdoors,grass,75.0,2.0,3.5,40.5
2022_17_CHI_DET,2022,17,2023-01-01,DET,CHI,Dan Campbell,Matt Eberflus,dome,fieldturf,,,4.5,52.5
2022_17_CLE_WAS,2022,17,2023-01-01,WAS,CLE,Ron Rivera,Kevin Stefanski,outdoors,grass,59.0,9.0,1.0,41.5
2022_17_DAL_TEN,2022,17,2022-12-29,TEN,DAL,Mike Vrabel,Mike McCarthy,outdoors,grass,56.0,4.0,-14.0,41.0
2022_17_DEN_KC,2022,17,2023-01-01,KC,DEN,Andy Reid,Jay Rosburg,outdoors,grass,47.0,2.0,13.5,46.0
2022_17_IND_NYG,2022,17,2023-01-01,NYG,IND,Brian Daboll,Jeff Saturday,outdoors,fieldturf,52.0,14.0,5.5,38.5
2022_17_JAX_HOU,2022,17,2023-01-01,HOU,JAX,Lovie Smith,Doug Pederson,closed,astroturf,,,-3.5,43.0
2022_17_LA_LAC,2022,17,2023-01-01,LAC,LA,Brandon Staley,Sean McVay,dome,matrixturf,,,6.5,41.5
2022_17_MIA_NE,2022,17,2023-01-01,NE,MIA,Bill Belichick,Mike McDaniel,outdoors,fieldturf,53.0,2.0,3.0,41.5
2022_17_MIN_GB,2022,17,2023-01-01,GB,MIN,Matt LaFleur,Kevin O'Connell,outdoors,grass,39.0,7.0,3.0,47.5
2022_17_NO_PHI,2022,17,2023-01-01,PHI,NO,Nick Sirianni,Dennis Allen,outdoors,grass,54.0,11.0,5.5,41.5
2022_17_NYJ_SEA,2022,17,2023-01-01,SEA,NYJ,Pete Carroll,Robert Saleh,outdoors,fieldturf,45.0,2.0,-1.0,43.0
2022_17_PIT_BAL,2022,17,2023-01-01,BAL,PIT,John Harbaugh,Mike Tomlin,outdoors,grass,44.0,2.0,1.0,35.5
2022_17_SF_LV,2022,17,2023-01-01,LV,SF,Josh McDaniels,Kyle Shanahan,dome,grass,,,-10.0,41.5
2022_18_ARI_SF,2022,18,2023-01-08,SF,ARI,Kyle Shanahan,Kliff Kingsbury,outdoors,grass,57.0,2.0,14.0,40.0
2022_18_BAL_CIN,2022,18,2023-01-08,CIN,BAL,Zac Taylor,John Harbaugh,outdoors,fieldturf,38.0,7.0,11.0,39.0
2022_18_CAR_NO,2022,18,2023-01-08,NO,CAR,Dennis Allen,Steve Wilks,dome,sportturf,,,3.5,41.5
2022_18_CLE_PIT,2022,18,2023-01-08,PIT,CLE,Mike Tomlin,Kevin Stefanski,outdoors,grass,36.0,8.0,2.5,40.0
2022_18_DAL_WAS,2022,18,2023-01-08,WAS,DAL,Ron Rivera,Mike McCarthy,outdoors,grass,42.0,7.0,-7.5,40.5
2022_18_DET_GB,2022,18,2023-01-08,GB,DET,Matt LaFleur,Dan Campbell,outdoors,grass,21.0,4.0,5.5,49.0
2022_18_HOU_IND,2022,18,2023-01-08,IND,HOU,Jeff Saturday,Lovie Smith,closed,fieldturf,,,3.0,38.0
2022_18_KC_LV,2022,18,2023-01-07,LV,KC,Josh McDaniels,Andy Reid,dome,grass,,,-9.0,51.5
2022_18_LAC_DEN,2022,18,2023-01-08,DEN,LAC,Jay Rosburg,Brandon Staley,outdoors,grass,43.0,4.0,6.0,38.5
2022_18_LA_SEA,2022,18,2023-01-08,SEA,LA,Pete Carroll,Sean McVay,outdoors,fieldturf,45.0,4.0,5.5,41.5
2022_18_MIN_CHI,2022,18,2023-01-08,CHI,MIN,Matt Eberflus,Kevin O'Connell,outdoors,grass,32.0,2.0,-6.5,42.5
2022_18_NE_BUF,2022,18,2023-01-08,BUF,NE,Sean McDermott,Bill Belichick,outdoors,a_turf,30.0,6.0,8.0,44.0
2022_18_NYG_PHI,2022,18,2023-01-08,PHI,NYG,Nick Sirianni,Brian Daboll,outdoors,grass,43.0,12.0,16.5,42.5
2022_18_NYJ_MIA,2022,18,2023-01-08,MIA,NYJ,Mike McDaniel,Robert Saleh,outdoors,grass,75.0,9.0,3.5,37.5
2022_18_TB_ATL,2022,18,2023-01-08,ATL,TB,Arthur Smith,Todd Bowles,closed,fieldturf,,,6.0,40.5
2022_18_TEN_JAX,2022,18,2023-01-07,JAX,TEN,Doug Pederson,Mike Vrabel,outdoors,grass,56.0,4.0,6.0,39.5
2023_01_ARI_WAS,2023,1,2023-09-10,WAS,ARI,Ron Rivera,Jonathan Gannon,outdoors,,,,7.0,38.0
2023_01_BUF_NYJ,2023,1,2023-09-11,NYJ,BUF,Robert Saleh,Sean McDermott,outdoors,,,,-2.5,44.5
2023_01_CAR_ATL,2023,1,2023-09-10,ATL,CAR,Arthur Smith,Frank Reich,closed,,,,3.5,40.5
2023_01_CIN_CLE,2023,1,2023-09-10,CLE,CIN,Kevin Stefanski,Zac Taylor,outdoors,,,,-1.0,46.5
2023_01_DAL_NYG,2023,1,2023-09-10,NYG,DAL,Brian Daboll,Mike McCarthy,outdoors,,,,-3.5,44.5
2023_01_DET_KC,2023,1,2023-09-07,KC,DET,Andy Reid,Dan Campbell,outdoors,,,,4.0,53.0
2023_01_GB_CHI,2023,1,2023-09-10,CHI,GB,Matt Eberflus,Matt LaFleur,outdoors,,,,1.0,41.0
2023_01_HOU_BAL,2023,1,2023-09-10,BAL,HOU,John Harbaugh,DeMeco Ryans,outdoors,,,,9.5,43.5
2023_01_JAX_IND,2023,1,2023-09-10,IND,JAX,Shane Steichen,Doug Pederson,closed,,,,-4.0,45.5
2023_01_LA_SEA,2023,1,2023-09-10,SEA,LA,Pete Carroll,Sean McVay,outdoors,,,,4.5,45.0
2023_01_LV_DEN,2023,1,2023-09-10,DEN,LV,Sean Payton,Josh McDaniels,outdoors,,,,3.0,43.0
2023_01_MIA_LAC,2023,1,2023-09-10,LAC,MIA,Brandon Staley,Mike McDaniel,dome,,,,3.0,50.5
2023_01_PHI_NE,2023,1,2023-09-10,NE,PHI,Bill Belichick,Nick Sirianni,outdoors,,,,-3.5,44.5
2023_01_SF_PIT,2023,1,2023-09-10,PIT,SF,Mike Tomlin,Kyle Shanahan,outdoors,,,,-1.5,41.5
2023_01_TB_MIN,2023,1,2023-09-10,MIN,TB,Kevin O'Connell,Todd Bowles,dome,,,,4.0,45.0
2023_01_TEN_NO,2023,1,2023-09-10,NO,TEN,Dennis Allen,Mike Vrabel,dome,,,,3.0,41.0
2023_02_BAL_CIN,2023,2,2023-09-17,CIN,BAL,Zac Taylor,John Harbaugh,outdoors,,,,3.5,45.5
2023_02_CHI_TB,2023,2,2023-09-17,TB,CHI,Todd Bowles,Matt Eberflus,outdoors,,,,2.5,41.0
2023_02_CLE_PIT,2023,2,2023-09-18,PIT,CLE,Mike Tomlin,Kevin Stefanski,outdoors,,,,-2.5,39.0
2023_02_GB_ATL,2023,2,2023-09-17,ATL,GB,Arthur Smith,Matt LaFleur,open,,,,3.0,40.5
2023_02_IND_HOU,2023,2,2023-09-17,HOU,IND,DeMeco Ryans,Shane Steichen,open,,,,-1.0,40.0
2023_02_KC_JAX,2023,2,2023-09-17,JAX,KC,Doug Pederson,Andy Reid,outdoors,,,,-3.5,50.5
2023_02_LAC_TEN,2023,2,2023-09-17,TEN,LAC,Mike Vrabel,Brandon Staley,outdoors,,,,-2.5,45.5
2023_02_LV_BUF,2023,2,2023-09-17,BUF,LV,Sean McDermott,Josh McDaniels,outdoors,,,,7.5,47.0
2023_02_MIA_NE,2023,2,2023-09-17,NE,MIA,Bill Belichick,Mike McDaniel,outdoors,,,,-2.0,46.5
2023_02_MIN_PHI,2023,2,2023-09-14,PHI,MIN,Nick Sirianni,Kevin O'Connell,outdoors,,,,6.0,49.0
2023_02_NO_CAR,2023,2,2023-09-18,CAR,NO,Frank Reich,Dennis Allen,outdoors,,,,-3.0,39.5
2023_02_NYG_ARI,2023,2,2023-09-17,ARI,NYG,Jonathan Gannon,Brian Daboll,closed,,,,-5.0,40.0
2023_02_NYJ_DAL,2023,2,2023-09-17,DAL,NYJ,Mike McCarthy,Robert Saleh,open,,,,8.5,38.5
2023_02_SEA_DET,2023,2,2023-09-17,DET,SEA,Dan Campbell,Pete Carroll,dome,,,,4.5,47.5
2023_02_SF_LA,2023,2,2023-09-17,LA,SF,Sean McVay,Kyle Shanahan,dome,,,,-7.5,45.0
2023_02_WAS_DEN,2023,2,2023-09-17,DEN,WAS,Sean Payton,Ron Rivera,outdoors,,,,4.0,38.5
2023_03_ATL_DET,2023,3,2023-09-24,DET,ATL,Dan Campbell,Arthur Smith,dome,fieldturf,,,3.0,47.5
2023_03_BUF_WAS,2023,3,2023-09-24,WAS,BUF,Ron Rivera,Sean McDermott,outdoors,grass,65.0,1.0,-5.5,44.0
2023_03_CAR_SEA,2023,3,2023-09-24,SEA,CAR,Pete Carroll,Frank Reich,outdoors,fieldturf,61.0,2.0,5.0,42.5
2023_03_CHI_KC,2023,3,2023-09-24,KC,CHI,Andy Reid,Matt Eberflus,outdoors,grass,,,13.0,48.0
2023_03_DAL_ARI,2023,3,2023-09-24,ARI,DAL,Jonathan Gannon,Mike McCarthy,open,grass,,,-11.5,43.5
2023_03_DEN_MIA,2023,3,2023-09-24,MIA,DEN,Mike McDaniel,Sean Payton,outdoors,grass,86.0,5.0,6.0,47.5
2023_03_HOU_JAX,2023,3,2023-09-24,JAX,HOU,Doug Pederson,DeMeco Ryans,outdoors,grass,84.0,6.0,7.5,43.5
2023_03_IND_BAL,2023,3,2023-09-24,BAL,IND,John Harbaugh,Shane Steichen,outdoors,grass,68.0,3.0,7.5,43.5
2023_03_LAC_MIN,2023,3,2023-09-24,MIN,LAC,Kevin O'Connell,Brandon Staley,dome,sportturf,,,1.0,54.0
2023_03_LA_CIN,2023,3,2023-09-25,CIN,LA,Zac Taylor,Sean McVay,outdoors,fieldturf,74.0,7.0,3.0,45.5
2023_03_NE_NYJ,2023,3,2023-09-24,NYJ,NE,Robert Saleh,Bill Belichick,outdoors,fieldturf,64.0,14.0,-2.5,35.5
2023_03_NO_GB,2023,3,2023-09-24,GB,NO,Matt LaFleur,Dennis Allen,outdoors,grass,68.0,10.0,-1.5,41.5
2023_03_NYG_SF,2023,3,2023-09-21,SF,NYG,Kyle Shanahan,Brian Daboll,outdoors,grass,77.0,13.0,10.5,43.5
2023_03_PHI_TB,2023,3,2023-09-25,TB,PHI,Todd Bowles,Nick Sirianni,outdoors,grass,90.0,4.0,-6.0,44.0
2023_03_PIT_LV,2023,3,2023-09-24,LV,PIT,Josh McDaniels,Mike Tomlin,dome,grass,,,3.0,43.5
2023_03_TEN_CLE,2023,3,2023-09-24,CLE,TEN,Kevin Stefanski,Mike Vrabel,outdoors,grass,68.0,5.0,3.5,38.0
2023_04_ARI_SF,2023,4,2023-10-01,SF,ARI,Kyle Shanahan,Jonathan Gannon,outdoors,grass,75.0,9.0,15.0,44.0
2023_04_ATL_JAX,2023,4,2023-10-01,JAX,ATL,Doug Pederson,Arthur Smith,outdoors,,,,3.5,42.5
2023_04_BAL_CLE,2023,4,2023-10-01,CLE,BAL,Kevin Stefanski,John Harbaugh,outdoors,grass,71.0,7.0,-2.0,38.5
2023_04_CIN_TEN,2023,4,2023-10-01,TEN,CIN,Mike Vrabel,Zac Taylor,outdoors,grass,82.0,4.0,-2.5,41.5
2023_04_DEN_CHI,2023,4,2023-10-01,CHI,DEN,Matt Eberflus,Sean Payton,outdoors,grass,80.0,2.0,-3.0,47.0
2023_04_DET_GB,2023,4,2023-09-28,GB,DET,Matt LaFleur,Dan Campbell,outdoors,grass,64.0,8.0,-2.5,45.0
2023_04_KC_NYJ,2023,4,2023-10-01,NYJ,KC,Robert Saleh,Andy Reid,outdoors,fieldturf,69.0,5.0,-9.5,41.5
2023_04_LA_IND,2023,4,2023-10-01,IND,LA,Shane Steichen,Sean McVay,open,fieldturf,,,-1.0,44.5
2023_04_LV_LAC,2023,4,2023-10-01,LAC,LV,Brandon Staley,Josh McDaniels,dome,matrixturf,,,7.0,49.0
2023_04_MIA_BUF,2023,4,2023-10-01,BUF,MIA,Sean McDermott,Mike McDaniel,outdoors,a_turf,70.0,2.0,2.5,53.0
2023_04_MIN_CAR,2023,4,2023-10-01,CAR,MIN,Frank Reich,Kevin O'Connell,outdoors,grass,78.0,7.0,-4.5,46.5
2023_04_NE_DAL,2023,4,2023-10-01,DAL,NE,Mike McCarthy,Bill Belichick,closed,matrixturf,,,6.5,43.0
2023_04_PIT_HOU,2023,4,2023-10-01,HOU,PIT,DeMeco Ryans,Mike Tomlin,open,astroturf,,,-3.0,41.5
2023_04_SEA_NYG,2023,4,2023-10-02,NYG,SEA,Brian Daboll,Pete Carroll,outdoors,fieldturf,67.0,8.0,-2.5,46.5
2023_04_TB_NO,2023,4,2023-10-01,NO,TB,Dennis Allen,Todd Bowles,dome,sportturf,,,4.0,41.0
2023_04_WAS_PHI,2023,4,2023-10-01,PHI,WAS,Nick Sirianni,Ron Rivera,outdoors,grass,,,9.5,43.0
2023_05_BAL_PIT,2023,5,2023-10-08,PIT,BAL,Mike Tomlin,John Harbaugh,outdoors,grass,53.0,13.0,-4.5,38.5
2023_05_CAR_DET,2023,5,2023-10-08,DET,CAR,Dan Campbell,Frank Reich,dome,fieldturf,,,9.5,43.5
2023_05_CHI_WAS,2023,5,2023-10-05,WAS,CHI,Ron Rivera,Matt Eberflus,outdoors,grass,70.0,1.0,6.0,45.5
2023_05_CIN_ARI,2023,5,2023-10-08,ARI,CIN,Jonathan Gannon,Zac Taylor,closed,grass,,,-3.0,45.5
2023_05_DAL_SF,2023,5,2023-10-08,SF,DAL,Kyle Shanahan,Mike McCarthy,outdoors,grass,78.0,10.0,3.5,45.0
2023_05_GB_LV,2023,5,2023-10-09,LV,GB,Josh McDaniels,Matt LaFleur,dome,grass,,,1.0,45.0
2023_05_HOU_ATL,2023,5,2023-10-08,ATL,HOU,Arthur Smith,DeMeco Ryans,open,fieldturf,,,2.5,42.0
2023_05_JAX_BUF,2023,5,2023-10-08,BUF,JAX,Sean McDermott,Doug Pederson,outdoors,,,,5.5,48.5
2023_05_KC_MIN,2023,5,2023-10-08,MIN,KC,Kevin O'Connell,Andy Reid,dome,sportturf,,,-3.5,52.5
2023_05_NO_NE,2023,5,2023-10-08,NE,NO,Bill Belichick,Dennis Allen,outdoors,fieldturf,61.0,10.0,2.5,38.5
2023_05_NYG_MIA,2023,5,2023-10-08,MIA,NYG,Mike McDaniel,Brian Daboll,outdoors,grass,88.0,8.0,12.5,47.5
2023_05_NYJ_DEN,2023,5,2023-10-08,DEN,NYJ,Sean Payton,Robert Saleh,outdoors,grass,73.0,9.0,2.5,42.5
2023_05_PHI_LA,2023,5,2023-10-08,LA,PHI,Sean McVay,Nick Sirianni,dome,matrixturf,,,-3.5,50.5
2023_05_TEN_IND,2023,5,2023-10-08,IND,TEN,Shane Steichen,Mike Vrabel,open,fieldturf,,,-2.5,43.5
2023_06_ARI_LA,2023,6,2023-10-15,LA,ARI,Sean McVay,Jonathan Gannon,dome,matrixturf,,,7.0,48.0
2023_06_BAL_TEN,2023,6,2023-10-15,TEN,BAL,Mike Vrabel,John Harbaugh,outdoors,,,,-5.5,42.5
2023_06_CAR_MIA,2023,6,2023-10-15,MIA,CAR,Mike McDaniel,Frank Reich,outdoors,grass,87.0,12.0,14.0,47.5
2023_06_DAL_LAC,2023,6,2023-10-16,LAC,DAL,Brandon Staley,Mike McCarthy,dome,matrixturf,,,-1.5,49.5
2023_06_DEN_KC,2023,6,2023-10-12,KC,DEN,Andy Reid,Sean Payton,outdoors,grass,,,10.5,47.5
2023_06_DET_TB,2023,6,2023-10-15,TB,DET,Todd Bowles,Dan Campbell,outdoors,grass,77.0,13.0,-3.0,43.5
2023_06_IND_JAX,2023,6,2023-10-15,JAX,IND,Doug Pederson,Shane Steichen,outdoors,grass,,,4.0,44.0
2023_06_MIN_CHI,2023,6,2023-10-15,CHI,MIN,Matt Eberflus,Kevin O'Connell,outdoors,grass,53.0,16.0,-3.0,44.5
2023_06_NE_LV,2023,6,2023-10-15,LV,NE,Josh McDaniels,Bill Belichick,dome,grass,,,3.0,41.5
2023_06_NO_HOU,2023,6,2023-10-15,HOU,NO,DeMeco Ryans,Dennis Allen,closed,astroturf,,,-2.0,42.5
2023_06_NYG_BUF,2023,6,2023-10-15,BUF,NYG,Sean McDermott,Brian Daboll,outdoors,a_turf,46.0,7.0,15.5,43.5
2023_06_PHI_NYJ,2023,6,2023-10-15,NYJ,PHI,Robert Saleh,Nick Sirianni,outdoors,fieldturf,59.0,11.0,-6.5,43.0
2023_06_SEA_CIN,2023,6,2023-10-15,CIN,SEA,Zac Taylor,Pete Carroll,outdoors,fieldturf,57.0,15.0,3.0,45.5
2023_06_SF_CLE,2023,6,2023-10-15,CLE,SF,Kevin Stefanski,Kyle Shanahan,outdoors,grass,53.0,15.0,-9.5,36.0
2023_06_WAS_ATL,2023,6,2023-10-15,ATL,WAS,Arthur Smith,Ron Rivera,closed,fieldturf,,,1.5,42.0
2023_07_ARI_SEA,2023,7,2023-10-22,SEA,ARI,Pete Carroll,Jonathan Gannon,outdoors,fieldturf,56.0,5.0,9.5,43.5
2023_07_ATL_TB,2023,7,2023-10-22,TB,ATL,Todd Bowles,Arthur Smith,outdoors,grass,79.0,3.0,3.0,37.5
2023_07_BUF_NE,2023,7,2023-10-22,NE,BUF,Bill Belichick,Sean McDermott,outdoors,fieldturf,55.0,13.0,-7.5,41.0
2023_07_CLE_IND,2023,7,2023-10-22,IND,CLE,Shane Steichen,Kevin Stefanski,open,fieldturf,,,-3.5,40.0
2023_07_DET_BAL,2023,7,2023-10-22,BAL,DET,John Harbaugh,Dan Campbell,outdoors,grass,62.0,16.0,3.0,43.5
2023_07_GB_DEN,2023,7,2023-10-22,DEN,GB,Sean Payton,Matt LaFleur,outdoors,grass,72.0,9.0,1.5,44.0
2023_07_JAX_NO,2023,7,2023-10-19,NO,JAX,Dennis Allen,Doug Pederson,dome,sportturf,,,2.5,41.0
2023_07_LAC_KC,2023,7,2023-10-22,KC,LAC,Andy Reid,Brandon Staley,outdoors,grass,72.0,10.0,5.5,48.5
2023_07_LV_CHI,2023,7,2023-10-22,CHI,LV,Matt Eberflus,Josh McDaniels,outdoors,grass,52.0,8.0,-2.5,38.5
2023_07_MIA_PHI,2023,7,2023-10-22,PHI,MIA,Nick Sirianni,Mike McDaniel,outdoors,grass,55.0,17.0,3.0,52.0
2023_07_PIT_LA,2023,7,2023-10-22,LA,PIT,Sean McVay,Mike Tomlin,dome,matrixturf,,,3.5,44.0
2023_07_SF_MIN,2023,7,2023-10-23,MIN,SF,Kevin O'Connell,Kyle Shanahan,dome,sportturf,,,-7.0,44.5
2023_07_WAS_NYG,2023,7,2023-10-22,NYG,WAS,Brian Daboll,Ron Rivera,outdoors,fieldturf,54.0,14.0,-3.0,37.0
2023_08_ATL_TEN,2023,8,2023-10-29,TEN,ATL,Mike Vrabel,Arthur Smith,outdoors,grass,77.0,7.0,-2.5,35.0
2023_08_BAL_ARI,2023,8,2023-10-29,ARI,BAL,Jonathan Gannon,John Harbaugh,closed,grass,,,-9.5,44.5
2023_08_CHI_LAC,2023,8,2023-10-29,LAC,CHI,Brandon Staley,Matt Eberflus,dome,matrixturf,,,9.5,46.0
2023_08_CIN_SF,2023,8,2023-10-29,SF,CIN,Kyle Shanahan,Zac Taylor,outdoors,grass,74.0,10.0,4.0,44.0
2023_08_CLE_SEA,2023,8,2023-10-29,SEA,CLE,Pete Carroll,Kevin Stefanski,outdoors,fieldturf,47.0,3.0,4.0,39.5
2023_08_HOU_CAR,2023,8,2023-10-29,CAR,HOU,Frank Reich,DeMeco Ryans,outdoors,grass,77.0,14.0,-3.0,43.0
2023_08_JAX_PIT,2023,8,2023-10-29,PIT,JAX,Mike Tomlin,Doug Pederson,outdoors,grass,58.0,2.0,-2.5,41.0
2023_08_KC_DEN,2023,8,2023-10-29,DEN,KC,Sean Payton,Andy Reid,outdoors,grass,26.0,7.0,-7.0,45.5
2023_08_LA_DAL,2023,8,2023-10-29,DAL,LA,Mike McCarthy,Sean McVay,closed,matrixturf,,,6.5,44.5
2023_08_LV_DET,2023,8,2023-10-30,DET,LV,Dan Campbell,Josh McDaniels,dome,fieldturf,,,7.0,46.0
2023_08_MIN_GB,2023,8,2023-10-29,GB,MIN,Matt LaFleur,Kevin O'Connell,outdoors,grass,39.0,8.0,-1.0,41.5
2023_08_NE_MIA,2023,8,2023-10-29,MIA,NE,Mike McDaniel,Bill Belichick,outdoors,grass,83.0,17.0,7.5,46.5
2023_08_NO_IND,2023,8,2023-10-29,IND,NO,Shane Steichen,Dennis Allen,closed,fieldturf,,,-2.0,43.5
2023_08_NYJ_NYG,2023,8,2023-10-29,NYG,NYJ,Brian Daboll,Robert Saleh,outdoors,fieldturf,52.0,6.0,-3.0,35.0
2023_08_PHI_WAS,2023,8,2023-10-29,WAS,PHI,Ron Rivera,Nick Sirianni,outdoors,grass,69.0,4.0,-7.0,42.5
2023_08_TB_BUF,2023,8,2023-10-26,BUF,TB,Sean McDermott,Todd Bowles,outdoors,a_turf,66.0,10.0,10.0,43.0
2023_09_ARI_CLE,2023,9,2023-11-05,CLE,ARI,Kevin Stefanski,Jonathan Gannon,outdoors,grass,56.0,7.0,13.0,38.0
2023_09_BUF_CIN,2023,9,2023-11-05,CIN,BUF,Zac Taylor,Sean McDermott,outdoors,fieldturf,51.0,5.0,1.5,51.0
2023_09_CHI_NO,2023,9,2023-11-05,NO,CHI,Dennis Allen,Matt Eberflus,dome,sportturf,,,9.0,42.0
2023_09_DAL_PHI,2023,9,2023-11-05,PHI,DAL,Nick Sirianni,Mike McCarthy,outdoors,grass,64.0,6.0,3.5,46.5
2023_09_IND_CAR,2023,9,2023-11-05,CAR,IND,Frank Reich,Shane Steichen,outdoors,grass,75.0,2.0,-1.5,45.0
2023_09_LAC_NYJ,2023,9,2023-11-06,NYJ,LAC,Robert Saleh,Brandon Staley,outdoors,fieldturf,48.0,4.0,-3.0,41.0
