game_id,season,week,posteam,defteam,drives,fg_range_drives,stalls,off_tds
2022_15_DAL_JAX,2022,15,DAL,JAX,12,9,5,4
2022_15_DAL_JAX,2022,15,JAX,DAL,14,11,7,4
2022_15_DET_NYJ,2022,15,DET,NYJ,10,5,4,1
2022_15_DET_NYJ,2022,15,NYJ,DET,11,8,6,2
2022_15_IND_MIN,2022,15,IND,MIN,18,12,11,1
2022_15_IND_MIN,2022,15,MIN,IND,19,15,10,5
2022_15_KC_HOU,2022,15,HOU,KC,13,8,5,3
2022_15_KC_HOU,2022,15,KC,HOU,12,9,5,4
2022_15_LA_GB,2022,15,GB,LA,9,8,5,3
2022_15_LA_GB,2022,15,LA,GB,8,6,5,1
2022_15_MIA_BUF,2022,15,BUF,MIA,11,8,4,4
2022_15_MIA_BUF,2022,15,MIA,BUF,10,8,5,3
2022_15_NE_LV,2022,15,LV,NE,13,8,5,3
2022_15_NE_LV,2022,15,NE,LV,13,10,9,1
2022_15_NYG_WAS,2022,15,NYG,WAS,11,7,6,1
2022_15_NYG_WAS,2022,15,WAS,NYG,10,9,8,1
2022_15_PHI_CHI,2022,15,CHI,PHI,12,7,4,3
2022_15_PHI_CHI,2022,15,PHI,CHI,12,9,6,3
2022_15_PIT_CAR,2022,15,CAR,PIT,8,5,4,1
2022_15_PIT_CAR,2022,15,PIT,CAR,9,6,3,3
2022_15_SF_SEA,2022,15,SEA,SF,11,7,6,1
2022_15_SF_SEA,2022,15,SF,SEA,12,7,4,3
2022_15_TEN_LAC,2022,15,LAC,TEN,12,7,5,2
2022_15_TEN_LAC,2022,15,TEN,LAC,13,7,5,2
2022_16_ATL_BAL,2022,16,ATL,BAL,9,6,6,0
2022_16_ATL_BAL,2022,16,BAL,ATL,9,7,6,1
2022_16_BUF_CHI,2022,16,BUF,CHI,12,8,3,5
2022_16_BUF_CHI,2022,16,CHI,BUF,13,9,8,1
2022_16_CIN_NE,2022,16,CIN,NE,12,10,7,3
2022_16_CIN_NE,2022,16,NE,CIN,12,9,7,2
2022_16_DEN_LA,2022,16,DEN,LA,10,9,8,1
2022_16_DEN_LA,2022,16,LA,DEN,10,9,4,5
2022_16_DET_CAR,2022,16,CAR,DET,11,10,6,4
2022_16_DET_CAR,2022,16,DET,CAR,10,10,7,3
2022_16_GB_MIA,2022,16,GB,MIA,11,9,7,2
2022_16_GB_MIA,2022,16,MIA,GB,11,9,7,2
2022_16_HOU_TEN,2022,16,HOU,TEN,12,6,4,2
2022_16_HOU_TEN,2022,16,TEN,HOU,12,7,5,2
2022_16_JAX_NYJ,2022,16,JAX,NYJ,10,7,6,1
2022_16_JAX_NYJ,2022,16,NYJ,JAX,10,8,8,0
2022_16_LAC_IND,2022,16,IND,LAC,10,6,6,0
2022_16_LAC_IND,2022,16,LAC,IND,11,5,3,2
2022_16_LV_PIT,2022,16,LV,PIT,10,4,3,1
2022_16_LV_PIT,2022,16,PIT,LV,11,8,7,1
2022_16_NO_CLE,2022,16,CLE,NO,10,6,5,1
2022_16_NO_CLE,2022,16,NO,CLE,11,5,3,2
2022_16_NYG_MIN,2022,16,MIN,NYG,12,9,6,3
2022_16_NYG_MIN,2022,16,NYG,MIN,11,5,3,2
2022_16_PHI_DAL,2022,16,DAL,PHI,12,11,7,4
2022_16_PHI_DAL,2022,16,PHI,DAL,11,11,8,3
2022_16_SEA_KC,2022,16,KC,SEA,11,6,3,3
2022_16_SEA_KC,2022,16,SEA,KC,12,8,7,1
2022_16_TB_ARI,2022,16,ARI,TB,15,9,8,1
2022_16_TB_ARI,2022,16,TB,ARI,14,9,8,1
2022_16_WAS_SF,2022,16,SF,WAS,12,9,5,4
2022_16_WAS_SF,2022,16,WAS,SF,12,10,7,3
2022_17_ARI_ATL,2022,17,ARI,ATL,9,7,6,1
2022_17_ARI_ATL,2022,17,ATL,ARI,10,8,6,2
2022_17_CAR_TB,2022,17,CAR,TB,14,8,5,3
2022_17_CAR_TB,2022,17,TB,CAR,13,11,7,4
2022_17_CHI_DET,2022,17,CHI,DET,12,9,8,1
2022_17_CHI_DET,2022,17,DET,CHI,12,7,2,5
2022_17_CLE_WAS,2022,17,CLE,WAS,10,8,5,3
2022_17_CLE_WAS,2022,17,WAS,CLE,10,6,5,1
2022_17_DAL_TEN,2022,17,DAL,TEN,11,7,4,3
2022_17_DAL_TEN,2022,17,TEN,DAL,12,8,7,1
2022_17_DEN_KC,2022,17,DEN,KC,12,8,5,3
2022_17_DEN_KC,2022,17,KC,DEN,12,10,6,4
2022_17_IND_NYG,2022,17,IND,NYG,9,8,7,1
2022_17_IND_NYG,2022,17,NYG,IND,9,8,4,4
2022_17_JAX_HOU,2022,17,HOU,JAX,13,7,7,0
2022_17_JAX_HOU,2022,17,JAX,HOU,13,6,3,3
2022_17_LA_LAC,2022,17,LA,LAC,10,7,6,1
2022_17_LA_LAC,2022,17,LAC,LA,9,5,1,4
2022_17_MIA_NE,2022,17,MIA,NE,11,8,5,3
2022_17_MIA_NE,2022,17,NE,MIA,12,8,6,2
2022_17_MIN_GB,2022,17,GB,MIN,12,9,5,4
2022_17_MIN_GB,2022,17,MIN,GB,11,10,8,2
2022_17_NO_PHI,2022,17,NO,PHI,12,7,6,1
2022_17_NO_PHI,2022,17,PHI,NO,12,6,5,1
2022_17_NYJ_SEA,2022,17,NYJ,SEA,12,7,7,0
2022_17_NYJ_SEA,2022,17,SEA,NYJ,11,9,7,2
2022_17_PIT_BAL,2022,17,BAL,PIT,8,6,5,1
2022_17_PIT_BAL,2022,17,PIT,BAL,9,7,6,1
2022_17_SF_LV,2022,17,LV,SF,12,10,6,4
2022_17_SF_LV,2022,17,SF,LV,12,10,6,4
2022_18_ARI_SF,2022,18,ARI,SF,13,7,5,2
2022_18_ARI_SF,2022,18,SF,ARI,12,7,2,5
2022_18_BAL_CIN,2022,18,BAL,CIN,15,9,8,1
2022_18_BAL_CIN,2022,18,CIN,BAL,14,9,7,2
2022_18_CAR_NO,2022,18,CAR,NO,11,4,3,1
2022_18_CAR_NO,2022,18,NO,CAR,11,5,4,1
2022_18_CLE_PIT,2022,18,CLE,PIT,10,8,6,2
2022_18_CLE_PIT,2022,18,PIT,CLE,10,6,3,3
2022_18_DAL_WAS,2022,18,DAL,WAS,15,7,6,1
2022_18_DAL_WAS,2022,18,WAS,DAL,16,10,8,2
2022_18_DET_GB,2022,18,DET,GB,10,10,8,2
2022_18_DET_GB,2022,18,GB,DET,9,7,6,1
2022_18_HOU_IND,2022,18,HOU,IND,12,9,6,3
2022_18_HOU_IND,2022,18,IND,HOU,13,9,6,3
2022_18_KC_LV,2022,18,KC,LV,10,9,5,4
2022_18_KC_LV,2022,18,LV,KC,9,5,4,1
2022_18_LAC_DEN,2022,18,DEN,LAC,12,8,4,4
2022_18_LAC_DEN,2022,18,LAC,DEN,13,10,7,3
2022_18_LA_SEA,2022,18,LA,SEA,12,7,6,1
2022_18_LA_SEA,2022,18,SEA,LA,13,11,10,1
2022_18_MIN_CHI,2022,18,CHI,MIN,10,7,5,2
2022_18_MIN_CHI,2022,18,MIN,CHI,10,8,5,3
2022_18_NE_BUF,2022,18,BUF,NE,11,7,2,5
2022_18_NE_BUF,2022,18,NE,BUF,12,10,7,3
2022_18_NYG_PHI,2022,18,NYG,PHI,10,8,6,2
2022_18_NYG_PHI,2022,18,PHI,NYG,11,8,7,1
2022_18_NYJ_MIA,2022,18,MIA,NYJ,10,6,6,0
2022_18_NYJ_MIA,2022,18,NYJ,MIA,9,4,4,0
2022_18_TB_ATL,2022,18,ATL,TB,11,9,6,3
2022_18_TB_ATL,2022,18,TB,ATL,11,8,6,2
2022_18_TEN_JAX,2022,18,JAX,TEN,10,6,5,1
2022_18_TEN_JAX,2022,18,TEN,JAX,10,7,6,1
2023_01_ARI_WAS,2023,1,ARI,WAS,12,6,6,0
2023_01_ARI_WAS,2023,1,WAS,ARI,13,9,7,2
2023_01_BUF_NYJ,2023,1,BUF,NYJ,11,8,7,1
2023_01_BUF_NYJ,2023,1,NYJ,BUF,12,8,7,1
2023_01_CAR_ATL,2023,1,ATL,CAR,13,7,4,3
2023_01_CAR_ATL,2023,1,CAR,ATL,12,7,6,1
2023_01_CIN_CLE,2023,1,CIN,CLE,15,8,8,0
2023_01_CIN_CLE,2023,1,CLE,CIN,14,8,6,2
2023_01_DAL_NYG,2023,1,DAL,NYG,11,8,5,3
2023_01_DAL_NYG,2023,1,NYG,DAL,12,8,8,0
2023_01_DET_KC,2023,1,DET,KC,12,8,6,2
2023_01_DET_KC,2023,1,KC,DET,11,7,5,2
2023_01_GB_CHI,2023,1,CHI,GB,12,9,7,2
2023_01_GB_CHI,2023,1,GB,CHI,12,9,5,4
2023_01_HOU_BAL,2023,1,BAL,HOU,11,8,5,3
2023_01_HOU_BAL,2023,1,HOU,BAL,12,8,8,0
2023_01_JAX_IND,2023,1,IND,JAX,15,9,7,2
2023_01_JAX_IND,2023,1,JAX,IND,15,8,4,4
2023_01_LA_SEA,2023,1,LA,SEA,9,8,5,3
2023_01_LA_SEA,2023,1,SEA,LA,9,9,8,1
2023_01_LV_DEN,2023,1,DEN,LV,6,6,4,2
2023_01_LV_DEN,2023,1,LV,DEN,7,6,4,2
2023_01_MIA_LAC,2023,1,LAC,MIA,10,8,4,4
2023_01_MIA_LAC,2023,1,MIA,LAC,11,11,7,4
2023_01_PHI_NE,2023,1,NE,PHI,13,10,7,3
2023_01_PHI_NE,2023,1,PHI,NE,14,9,8,1
2023_01_SF_PIT,2023,1,PIT,SF,11,9,8,1
2023_01_SF_PIT,2023,1,SF,PIT,12,7,4,3
2023_01_TB_MIN,2023,1,MIN,TB,11,8,6,2
2023_01_TB_MIN,2023,1,TB,MIN,12,7,5,2
2023_01_TEN_NO,2023,1,NO,TEN,12,9,8,1
2023_01_TEN_NO,2023,1,TEN,NO,12,8,8,0
2023_02_BAL_CIN,2023,2,BAL,CIN,9,6,3,3
2023_02_BAL_CIN,2023,2,CIN,BAL,8,7,5,2
2023_02_CHI_TB,2023,2,CHI,TB,10,7,5,2
2023_02_CHI_TB,2023,2,TB,CHI,11,8,6,2
2023_02_CLE_PIT,2023,2,CLE,PIT,15,10,8,2
2023_02_CLE_PIT,2023,2,PIT,CLE,16,9,8,1
2023_02_GB_ATL,2023,2,ATL,GB,10,9,7,2
2023_02_GB_ATL,2023,2,GB,ATL,10,9,6,3
2023_02_IND_HOU,2023,2,HOU,IND,11,8,6,2
2023_02_IND_HOU,2023,2,IND,HOU,10,8,4,4
2023_02_KC_JAX,2023,2,JAX,KC,11,6,6,0
2023_02_KC_JAX,2023,2,KC,JAX,10,5,3,2
2023_02_LAC_TEN,2023,2,LAC,TEN,11,8,6,2
2023_02_LAC_TEN,2023,2,TEN,LAC,11,7,4,3
2023_02_LV_BUF,2023,2,BUF,LV,9,8,3,5
2023_02_LV_BUF,2023,2,LV,BUF,9,7,6,1
2023_02_MIA_NE,2023,2,MIA,NE,11,8,5,3
2023_02_MIA_NE,2023,2,NE,MIA,11,9,7,2
2023_02_MIN_PHI,2023,2,MIN,PHI,11,8,4,4
2023_02_MIN_PHI,2023,2,PHI,MIN,12,9,5,4
2023_02_NO_CAR,2023,2,CAR,NO,11,9,8,1
2023_02_NO_CAR,2023,2,NO,CAR,11,6,4,2
2023_02_NYG_ARI,2023,2,ARI,NYG,10,10,7,3
2023_02_NYG_ARI,2023,2,NYG,ARI,10,9,5,4
2023_02_NYJ_DAL,2023,2,DAL,NYJ,12,7,5,2
2023_02_NYJ_DAL,2023,2,NYJ,DAL,11,9,8,1
2023_02_SEA_DET,2023,2,DET,SEA,12,9,5,4
2023_02_SEA_DET,2023,2,SEA,DET,11,10,6,4
2023_02_SF_LA,2023,2,LA,SF,10,9,7,2
2023_02_SF_LA,2023,2,SF,LA,10,8,5,3
2023_02_WAS_DEN,2023,2,DEN,WAS,11,11,7,4
2023_02_WAS_DEN,2023,2,WAS,DEN,11,11,7,4
2023_03_ATL_DET,2023,3,ATL,DET,12,6,6,0
2023_03_ATL_DET,2023,3,DET,ATL,12,7,5,2
2023_03_BUF_WAS,2023,3,BUF,WAS,11,8,5,3
2023_03_BUF_WAS,2023,3,WAS,BUF,11,8,8,0
2023_03_CAR_SEA,2023,3,CAR,SEA,12,11,8,3
2023_03_CAR_SEA,2023,3,SEA,CAR,13,11,8,3
2023_03_CHI_KC,2023,3,CHI,KC,10,9,8,1
2023_03_CHI_KC,2023,3,KC,CHI,11,11,6,5
2023_03_DAL_ARI,2023,3,ARI,DAL,9,7,4,3
2023_03_DAL_ARI,2023,3,DAL,ARI,8,8,7,1
2023_03_DEN_MIA,2023,3,DEN,MIA,14,12,10,2
2023_03_DEN_MIA,2023,3,MIA,DEN,14,13,3,10
2023_03_HOU_JAX,2023,3,HOU,JAX,11,9,5,4
2023_03_HOU_JAX,2023,3,JAX,HOU,11,10,8,2
2023_03_IND_BAL,2023,3,BAL,IND,16,9,7,2
2023_03_IND_BAL,2023,3,IND,BAL,16,9,8,1
2023_03_LAC_MIN,2023,3,LAC,MIN,11,8,4,4
2023_03_LAC_MIN,2023,3,MIN,LAC,11,10,7,3
2023_03_LA_CIN,2023,3,CIN,LA,13,9,8,1
2023_03_LA_CIN,2023,3,LA,CIN,12,7,6,1
2023_03_NE_NYJ,2023,3,NE,NYJ,13,7,6,1
2023_03_NE_NYJ,2023,3,NYJ,NE,13,6,5,1
2023_03_NO_GB,2023,3,GB,NO,12,8,6,2
2023_03_NO_GB,2023,3,NO,GB,11,7,6,1
2023_03_NYG_SF,2023,3,NYG,SF,10,8,7,1
2023_03_NYG_SF,2023,3,SF,NYG,11,8,5,3
2023_03_PHI_TB,2023,3,PHI,TB,10,8,6,2
2023_03_PHI_TB,2023,3,TB,PHI,9,6,5,1
2023_03_PIT_LV,2023,3,LV,PIT,12,9,7,2
2023_03_PIT_LV,2023,3,PIT,LV,13,8,6,2
2023_03_TEN_CLE,2023,3,CLE,TEN,9,5,2,3
2023_03_TEN_CLE,2023,3,TEN,CLE,10,7,7,0
2023_04_ARI_SF,2023,4,ARI,SF,7,7,5,2
2023_04_ARI_SF,2023,4,SF,ARI,8,7,2,5
2023_04_ATL_JAX,2023,4,ATL,JAX,10,6,5,1
2023_04_ATL_JAX,2023,4,JAX,ATL,11,8,7,1
2023_04_BAL_CLE,2023,4,BAL,CLE,12,7,3,4
2023_04_BAL_CLE,2023,4,CLE,BAL,13,6,6,0
2023_04_CIN_TEN,2023,4,CIN,TEN,9,7,7,0
2023_04_CIN_TEN,2023,4,TEN,CIN,9,6,3,3
2023_04_DEN_CHI,2023,4,CHI,DEN,10,9,5,4
2023_04_DEN_CHI,2023,4,DEN,CHI,10,9,6,3
2023_04_DET_GB,2023,4,DET,GB,12,9,5,4
2023_04_DET_GB,2023,4,GB,DET,12,10,8,2
2023_04_KC_NYJ,2023,4,KC,NYJ,11,8,6,2
2023_04_KC_NYJ,2023,4,NYJ,KC,11,8,6,2
2023_04_LA_IND,2023,4,IND,LA,12,9,6,3
2023_04_LA_IND,2023,4,LA,IND,12,11,8,3
2023_04_LV_LAC,2023,4,LAC,LV,12,6,3,3
2023_04_LV_LAC,2023,4,LV,LAC,11,10,8,2
2023_04_MIA_BUF,2023,4,BUF,MIA,12,8,2,6
2023_04_MIA_BUF,2023,4,MIA,BUF,11,10,7,3
2023_04_MIN_CAR,2023,4,CAR,MIN,11,8,8,0
2023_04_MIN_CAR,2023,4,MIN,CAR,10,6,4,2
2023_04_NE_DAL,2023,4,DAL,NE,12,8,6,2
2023_04_NE_DAL,2023,4,NE,DAL,11,8,8,0
2023_04_PIT_HOU,2023,4,HOU,PIT,10,9,6,3
2023_04_PIT_HOU,2023,4,PIT,HOU,10,8,8,0
2023_04_SEA_NYG,2023,4,NYG,SEA,12,6,6,0
2023_04_SEA_NYG,2023,4,SEA,NYG,12,7,5,2
2023_04_TB_NO,2023,4,NO,TB,11,6,6,0
2023_04_TB_NO,2023,4,TB,NO,11,8,5,3
2023_04_WAS_PHI,2023,4,PHI,WAS,10,9,6,3
2023_04_WAS_PHI,2023,4,WAS,PHI,10,8,4,4
2023_05_BAL_PIT,2023,5,BAL,PIT,12,8,7,1
2023_05_BAL_PIT,2023,5,PIT,BAL,12,8,7,1
2023_05_CAR_DET,2023,5,CAR,DET,10,7,4,3
2023_05_CAR_DET,2023,5,DET,CAR,11,10,4,6
2023_05_CHI_WAS,2023,5,CHI,WAS,11,10,6,4
2023_05_CHI_WAS,2023,5,WAS,CHI,12,11,9,2
2023_05_CIN_ARI,2023,5,ARI,CIN,13,9,6,3
2023_05_CIN_ARI,2023,5,CIN,ARI,13,11,8,3
2023_05_DAL_SF,2023,5,DAL,SF,13,6,5,1
2023_05_DAL_SF,2023,5,SF,DAL,13,10,4,6
2023_05_GB_LV,2023,5,GB,LV,11,8,7,1
2023_05_GB_LV,2023,5,LV,GB,11,8,6,2
2023_05_HOU_ATL,2023,5,ATL,HOU,12,9,7,2
2023_05_HOU_ATL,2023,5,HOU,ATL,11,8,7,1
2023_05_JAX_BUF,2023,5,BUF,JAX,12,6,3,3
2023_05_JAX_BUF,2023,5,JAX,BUF,12,9,6,3
2023_05_KC_MIN,2023,5,KC,MIN,8,7,4,3
2023_05_KC_MIN,2023,5,MIN,KC,8,7,5,2
2023_05_NO_NE,2023,5,NE,NO,14,7,7,0
2023_05_NO_NE,2023,5,NO,NE,15,9,6,3
2023_05_NYG_MIA,2023,5,MIA,NYG,11,7,3,4
2023_05_NYG_MIA,2023,5,NYG,MIA,10,9,9,0
2023_05_NYJ_DEN,2023,5,DEN,NYJ,12,9,7,2
2023_05_NYJ_DEN,2023,5,NYJ,DEN,12,12,11,1
2023_05_PHI_LA,2023,5,LA,PHI,8,5,3,2
2023_05_PHI_LA,2023,5,PHI,LA,8,8,6,2
2023_05_TEN_IND,2023,5,IND,TEN,8,7,5,2
2023_05_TEN_IND,2023,5,TEN,IND,8,7,6,1
2023_06_ARI_LA,2023,6,ARI,LA,12,9,9,0
2023_06_ARI_LA,2023,6,LA,ARI,10,8,6,2
2023_06_BAL_TEN,2023,6,BAL,TEN,12,10,9,1
2023_06_BAL_TEN,2023,6,TEN,BAL,10,9,8,1
2023_06_CAR_MIA,2023,6,CAR,MIA,12,10,8,2
2023_06_CAR_MIA,2023,6,MIA,CAR,12,10,4,6
2023_06_DAL_LAC,2023,6,DAL,LAC,10,7,5,2
2023_06_DAL_LAC,2023,6,LAC,DAL,10,7,5,2
2023_06_DEN_KC,2023,6,DEN,KC,10,6,5,1
2023_06_DEN_KC,2023,6,KC,DEN,11,7,6,1
2023_06_DET_TB,2023,6,DET,TB,11,5,3,2
2023_06_DET_TB,2023,6,TB,DET,10,8,8,0
2023_06_IND_JAX,2023,6,IND,JAX,13,11,9,2
2023_06_IND_JAX,2023,6,JAX,IND,14,10,6,4
2023_06_MIN_CHI,2023,6,CHI,MIN,13,9,8,1
2023_06_MIN_CHI,2023,6,MIN,CHI,12,8,7,1
2023_06_NE_LV,2023,6,LV,NE,9,9,8,1
2023_06_NE_LV,2023,6,NE,LV,9,7,5,2
2023_06_NO_HOU,2023,6,HOU,NO,12,7,5,2
2023_06_NO_HOU,2023,6,NO,HOU,10,9,8,1
2023_06_NYG_BUF,2023,6,BUF,NYG,9,6,4,2
2023_06_NYG_BUF,2023,6,NYG,BUF,10,7,7,0
2023_06_PHI_NYJ,2023,6,NYJ,PHI,11,8,7,1
2023_06_PHI_NYJ,2023,6,PHI,NYJ,10,8,6,2
2023_06_SEA_CIN,2023,6,CIN,SEA,11,6,4,2
2023_06_SEA_CIN,2023,6,SEA,CIN,11,8,7,1
2023_06_SF_CLE,2023,6,CLE,SF,13,7,6,1
2023_06_SF_CLE,2023,6,SF,CLE,13,9,7,2
2023_06_WAS_ATL,2023,6,ATL,WAS,11,8,6,2
2023_06_WAS_ATL,2023,6,WAS,ATL,12,7,4,3
2023_07_ARI_SEA,2023,7,ARI,SEA,11,8,7,1
2023_07_ARI_SEA,2023,7,SEA,ARI,10,6,4,2
2023_07_ATL_TB,2023,7,ATL,TB,10,9,8,1
2023_07_ATL_TB,2023,7,TB,ATL,11,6,5,1
2023_07_BUF_NE,2023,7,BUF,NE,10,8,5,3
2023_07_BUF_NE,2023,7,NE,BUF,10,8,5,3
2023_07_CLE_IND,2023,7,CLE,IND,17,12,9,3
2023_07_CLE_IND,2023,7,IND,CLE,16,10,5,5
2023_07_DET_BAL,2023,7,BAL,DET,10,7,2,5
2023_07_DET_BAL,2023,7,DET,BAL,10,10,9,1
2023_07_GB_DEN,2023,7,DEN,GB,9,6,5,1
2023_07_GB_DEN,2023,7,GB,DEN,9,8,6,2
2023_07_JAX_NO,2023,7,JAX,NO,13,8,5,3
2023_07_JAX_NO,2023,7,NO,JAX,14,9,7,2
2023_07_LAC_KC,2023,7,KC,LAC,11,7,3,4
2023_07_LAC_KC,2023,7,LAC,KC,11,7,5,2
2023_07_LV_CHI,2023,7,CHI,LV,10,8,5,3
2023_07_LV_CHI,2023,7,LV,CHI,9,8,7,1
2023_07_MIA_PHI,2023,7,MIA,PHI,9,9,8,1
2023_07_MIA_PHI,2023,7,PHI,MIA,10,7,3,4
2023_07_PIT_LA,2023,7,LA,PIT,10,9,7,2
2023_07_PIT_LA,2023,7,PIT,LA,11,8,5,3
2023_07_SF_MIN,2023,7,MIN,SF,9,8,6,2
2023_07_SF_MIN,2023,7,SF,MIN,9,7,5,2
2023_07_WAS_NYG,2023,7,NYG,WAS,14,6,4,2
2023_07_WAS_NYG,2023,7,WAS,NYG,14,6,5,1
2023_08_ATL_TEN,2023,8,ATL,TEN,14,7,5,2
2023_08_ATL_TEN,2023,8,TEN,ATL,14,10,6,4
2023_08_BAL_ARI,2023,8,ARI,BAL,13,7,4,3
2023_08_BAL_ARI,2023,8,BAL,ARI,13,9,5,4
2023_08_CHI_LAC,2023,8,CHI,LAC,11,9,7,2
2023_08_CHI_LAC,2023,8,LAC,CHI,10,8,5,3
2023_08_CIN_SF,2023,8,CIN,SF,10,7,3,4
2023_08_CIN_SF,2023,8,SF,CIN,11,8,6,2
2023_08_CLE_SEA,2023,8,CLE,SEA,12,8,6,2
2023_08_CLE_SEA,2023,8,SEA,CLE,12,11,8,3
2023_08_HOU_CAR,2023,8,CAR,HOU,10,6,5,1
2023_08_HOU_CAR,2023,8,HOU,CAR,9,6,4,2
2023_08_JAX_PIT,2023,8,JAX,PIT,11,9,8,1
2023_08_JAX_PIT,2023,8,PIT,JAX,12,7,6,1
2023_08_KC_DEN,2023,8,DEN,KC,11,8,5,3
2023_08_KC_DEN,2023,8,KC,DEN,11,7,7,0
2023_08_LA_DAL,2023,8,DAL,LA,12,10,6,4
2023_08_LA_DAL,2023,8,LA,DAL,11,9,7,2
2023_08_LV_DET,2023,8,DET,LV,12,10,8,2
2023_08_LV_DET,2023,8,LV,DET,12,9,8,1
2023_08_MIN_GB,2023,8,GB,MIN,10,9,8,1
2023_08_MIN_GB,2023,8,MIN,GB,10,6,3,3
2023_08_NE_MIA,2023,8,MIA,NE,11,7,3,4
2023_08_NE_MIA,2023,8,NE,MIA,11,9,7,2
2023_08_NO_IND,2023,8,IND,NO,12,10,7,3
2023_08_NO_IND,2023,8,NO,IND,12,10,5,5
2023_08_NYJ_NYG,2023,8,NYG,NYJ,18,6,5,1
2023_08_NYJ_NYG,2023,8,NYJ,NYG,17,6,5,1
2023_08_PHI_WAS,2023,8,PHI,WAS,12,10,5,5
2023_08_PHI_WAS,2023,8,WAS,PHI,11,9,5,4
2023_08_TB_BUF,2023,8,BUF,TB,11,7,4,3
2023_08_TB_BUF,2023,8,TB,BUF,11,7,5,2
2023_09_ARI_CLE,2023,9,ARI,CLE,14,5,5,0
2023_09_ARI_CLE,2023,9,CLE,ARI,14,7,4,3
2023_09_BUF_CIN,2023,9,BUF,CIN,9,6,4,2
2023_09_BUF_CIN,2023,9,CIN,BUF,9,7,4,3
2023_09_CHI_NO,2023,9,CHI,NO,11,5,3,2
2023_09_CHI_NO,2023,9,NO,CHI,12,9,6,3
2023_09_DAL_PHI,2023,9,DAL,PHI,10,9,6,3
2023_09_DAL_PHI,2023,9,PHI,DAL,10,7,3,4
2023_09_IND_CAR,2023,9,CAR,IND,12,8,7,1
2023_09_IND_CAR,2023,9,IND,CAR,11,9,8,1
2023_09_LAC_NYJ,2023,9,LAC,NYJ,14,7,5,2
2023_09_LAC_NYJ,2023,9,NYJ,LAC,13,7,7,0
2023_09_LA_GB,2023,9,GB,LA,12,7,5,2
2023_09_LA_GB,2023,9,LA,GB,11,8,8,0
2023_09_MIA_KC,2023,9,KC,MIA,12,5,3,2
2023_09_MIA_KC,2023,9,MIA,KC,11,7,5,2
2023_09_MIN_ATL,2023,9,ATL,MIN,13,12,10,2
2023_09_MIN_ATL,2023,9,MIN,ATL,13,9,6,3
2023_09_NYG_LV,2023,9,LV,NYG,12,8,5,3
2023_09_NYG_LV,2023,9,NYG,LV,13,8,7,1
2023_09_SEA_BAL,2023,9,BAL,SEA,12,10,6,4
2023_09_SEA_BAL,2023,9,SEA,BAL,13,8,8,0
2023_09_TB_HOU,2023,9,HOU,TB,13,9,4,5
2023_09_TB_HOU,2023,9,TB,HOU,12,9,5,4
2023_09_TEN_PIT,2023,9,PIT,TEN,9,6,4,2
2023_09_TEN_PIT,2023,9,TEN,PIT,9,7,6,1
2023_09_WAS_NE,2023,9,NE,WAS,12,7,5,2
2023_09_WAS_NE,2023,9,WAS,NE,12,7,5,2
2023_10_ATL_ARI,2023,10,ARI,ATL,10,8,6,2
2023_10_ATL_ARI,2023,10,ATL,ARI,10,8,5,3
2023_10_CAR_CHI,2023,10,CAR,CHI,10,6,6,0
2023_10_CAR_CHI,2023,10,CHI,CAR,11,7,6,1
2023_10_CLE_BAL,2023,10,BAL,CLE,12,10,7,3
2023_10_CLE_BAL,2023,10,CLE,BAL,11,10,8,2
2023_10_DEN_BUF,2023,10,BUF,DEN,12,6,3,3
2023_10_DEN_BUF,2023,10,DEN,BUF,12,8,6,2
2023_10_DET_LAC,2023,10,DET,LAC,10,10,5,5
2023_10_DET_LAC,2023,10,LAC,DET,10,8,3,5
2023_10_GB_PIT,2023,10,GB,PIT,11,8,6,2
2023_10_GB_PIT,2023,10,PIT,GB,11,7,5,2
2023_10_HOU_CIN,2023,10,CIN,HOU,14,10,7,3
2023_10_HOU_CIN,2023,10,HOU,CIN,13,11,8,3
2023_10_IND_NE,2023,10,IND,NE,10,3,2,1
2023_10_IND_NE,2023,10,NE,IND,10,5,5,0
2023_10_NO_MIN,2023,10,MIN,NO,12,7,4,3
2023_10_NO_MIN,2023,10,NO,MIN,13,8,6,2
2023_10_NYG_DAL,2023,10,DAL,NYG,13,8,1,7
2023_10_NYG_DAL,2023,10,NYG,DAL,13,11,9,2
2023_10_NYJ_LV,2023,10,LV,NYJ,11,8,7,1
2023_10_NYJ_LV,2023,10,NYJ,LV,11,7,7,0
2023_10_SF_JAX,2023,10,JAX,SF,10,8,8,0
2023_10_SF_JAX,2023,10,SF,JAX,11,7,3,4
2023_10_TEN_TB,2023,10,TB,TEN,11,6,4,2
2023_10_TEN_TB,2023,10,TEN,TB,11,6,6,0
2023_10_WAS_SEA,2023,10,SEA,WAS,12,9,7,2
2023_10_WAS_SEA,2023,10,WAS,SEA,11,9,6,3
2023_11_ARI_HOU,2023,11,ARI,HOU,10,6,4,2
2023_11_ARI_HOU,2023,11,HOU,ARI,11,9,6,3
2023_11_CHI_DET,2023,11,CHI,DET,11,9,7,2
2023_11_CHI_DET,2023,11,DET,CHI,11,11,6,5
2023_11_CIN_BAL,2023,11,BAL,CIN,11,8,4,4
2023_11_CIN_BAL,2023,11,CIN,BAL,11,9,7,2
