game_id,season,week,posteam,defteam,punts,game_total_punts
2025_10_NE_TB,2025,10,TB,NE,6,11
2025_10_NO_CAR,2025,10,CAR,NO,4,8
2025_10_NO_CAR,2025,10,NO,CAR,4,8
2025_10_NYG_CHI,2025,10,CHI,NYG,3,6
2025_10_NYG_CHI,2025,10,NYG,CHI,3,6
2025_10_PHI_GB,2025,10,GB,PHI,5,10
2025_10_PHI_GB,2025,10,PHI,GB,5,10
2025_10_PIT_LAC,2025,10,LAC,PIT,6,10
2025_10_PIT_LAC,2025,10,PIT,LAC,4,10
2025_11_BAL_CLE,2025,11,BAL,CLE,4,10
2025_11_BAL_CLE,2025,11,CLE,BAL,6,10
2025_11_CAR_ATL,2025,11,ATL,CAR,5,8
2025_11_CAR_ATL,2025,11,CAR,ATL,3,8
2025_11_CHI_MIN,2025,11,CHI,MIN,6,12
2025_11_CHI_MIN,2025,11,MIN,CHI,6,12
2025_11_CIN_PIT,2025,11,CIN,PIT,3,6
2025_11_CIN_PIT,2025,11,PIT,CIN,3,6
2025_11_DAL_LV,2025,11,DAL,LV,2,5
2025_11_DAL_LV,2025,11,LV,DAL,3,5
2025_11_DET_PHI,2025,11,DET,PHI,4,11
2025_11_DET_PHI,2025,11,PHI,DET,7,11
2025_11_GB_NYG,2025,11,GB,NYG,4,6
2025_11_GB_NYG,2025,11,NYG,GB,2,6
2025_11_HOU_TEN,2025,11,HOU,TEN,5,11
2025_11_HOU_TEN,2025,11,TEN,HOU,6,11
2025_11_KC_DEN,2025,11,DEN,KC,4,8
2025_11_KC_DEN,2025,11,KC,DEN,4,8
2025_11_LAC_JAX,2025,11,JAX,LAC,0,4
2025_11_LAC_JAX,2025,11,LAC,JAX,4,4
2025_11_NYJ_NE,2025,11,NE,NYJ,3,8
2025_11_NYJ_NE,2025,11,NYJ,NE,5,8
2025_11_SEA_LA,2025,11,LA,SEA,6,8
2025_11_SEA_LA,2025,11,SEA,LA,2,8
2025_11_SF_ARI,2025,11,ARI,SF,3,6
2025_11_SF_ARI,2025,11,SF,ARI,3,6
2025_11_TB_BUF,2025,11,BUF,TB,2,6
2025_11_TB_BUF,2025,11,TB,BUF,4,6
2025_11_WAS_MIA,2025,11,MIA,WAS,2,3
2025_11_WAS_MIA,2025,11,WAS,MIA,1,3
2025_12_ATL_NO,2025,12,ATL,NO,5,8
2025_12_ATL_NO,2025,12,NO,ATL,3,8
2025_12_BUF_HOU,2025,12,BUF,HOU,3,9
2025_12_BUF_HOU,2025,12,HOU,BUF,6,9
2025_12_CAR_SF,2025,12,CAR,SF,4,5
2025_12_CAR_SF,2025,12,SF,CAR,1,5
2025_12_CLE_LV,2025,12,CLE,LV,8,16
2025_12_CLE_LV,2025,12,LV,CLE,8,16
2025_12_IND_KC,2025,12,IND,KC,6,9
2025_12_IND_KC,2025,12,KC,IND,3,9
2025_12_JAX_ARI,2025,12,ARI,JAX,6,8
2025_12_JAX_ARI,2025,12,JAX,ARI,2,8
2025_12_MIN_GB,2025,12,GB,MIN,4,8
2025_12_MIN_GB,2025,12,MIN,GB,4,8
2025_12_NE_CIN,2025,12,CIN,NE,5,7
2025_12_NE_CIN,2025,12,NE,CIN,2,7
2025_12_NYG_DET,2025,12,DET,NYG,5,8
2025_12_NYG_DET,2025,12,NYG,DET,3,8
2025_12_NYJ_BAL,2025,12,BAL,NYJ,4,8
2025_12_NYJ_BAL,2025,12,NYJ,BAL,4,8
2025_12_PHI_DAL,2025,12,DAL,PHI,3,8
2025_12_PHI_DAL,2025,12,PHI,DAL,5,8
2025_12_PIT_CHI,2025,12,CHI,PIT,4,7
2025_12_PIT_CHI,2025,12,PIT,CHI,3,7
2025_12_SEA_TEN,2025,12,SEA,TEN,2,5
2025_12_SEA_TEN,2025,12,TEN,SEA,3,5
2025_12_TB_LA,2025,12,LA,TB,3,7
2025_12_TB_LA,2025,12,TB,LA,4,7
2025_13_ARI_TB,2025,13,ARI,TB,2,7
2025_13_ARI_TB,2025,13,TB,ARI,5,7
2025_13_ATL_NYJ,2025,13,ATL,NYJ,6,12
2025_13_ATL_NYJ,2025,13,NYJ,ATL,6,12
2025_13_BUF_PIT,2025,13,BUF,PIT,2,6
2025_13_BUF_PIT,2025,13,PIT,BUF,4,6
2025_13_CHI_PHI,2025,13,CHI,PHI,3,8
2025_13_CHI_PHI,2025,13,PHI,CHI,5,8
2025_13_CIN_BAL,2025,13,BAL,CIN,3,5
2025_13_CIN_BAL,2025,13,CIN,BAL,2,5
2025_13_DEN_WAS,2025,13,DEN,WAS,4,8
2025_13_DEN_WAS,2025,13,WAS,DEN,4,8
2025_13_GB_DET,2025,13,DET,GB,2,4
2025_13_GB_DET,2025,13,GB,DET,2,4
2025_13_HOU_IND,2025,13,HOU,IND,2,6
2025_13_HOU_IND,2025,13,IND,HOU,4,6
2025_13_JAX_TEN,2025,13,JAX,TEN,7,12
2025_13_JAX_TEN,2025,13,TEN,JAX,5,12
2025_13_KC_DAL,2025,13,DAL,KC,1,6
2025_13_KC_DAL,2025,13,KC,DAL,5,6
2025_13_LA_CAR,2025,13,CAR,LA,3,4
2025_13_LA_CAR,2025,13,LA,CAR,1,4
2025_13_LV_LAC,2025,13,LAC,LV,2,6
2025_13_LV_LAC,2025,13,LV,LAC,4,6
2025_13_MIN_SEA,2025,13,MIN,SEA,5,9
2025_13_MIN_SEA,2025,13,SEA,MIN,4,9
2025_13_NO_MIA,2025,13,MIA,NO,4,10
2025_13_NO_MIA,2025,13,NO,MIA,6,10
2025_13_NYG_NE,2025,13,NE,NYG,2,6
2025_13_NYG_NE,2025,13,NYG,NE,4,6
2025_13_SF_CLE,2025,13,CLE,SF,4,9
2025_13_SF_CLE,2025,13,SF,CLE,5,9
2025_14_CHI_GB,2025,14,CHI,GB,4,7
2025_14_CHI_GB,2025,14,GB,CHI,3,7
2025_14_CIN_BUF,2025,14,BUF,CIN,0,2
2025_14_CIN_BUF,2025,14,CIN,BUF,2,2
2025_14_DAL_DET,2025,14,DAL,DET,1,3
2025_14_DAL_DET,2025,14,DET,DAL,2,3
2025_14_DEN_LV,2025,14,DEN,LV,1,4
2025_14_DEN_LV,2025,14,LV,DEN,3,4
2025_14_HOU_KC,2025,14,HOU,KC,8,12
2025_14_HOU_KC,2025,14,KC,HOU,4,12
2025_14_IND_JAX,2025,14,IND,JAX,2,5
2025_14_IND_JAX,2025,14,JAX,IND,3,5
2025_14_LA_ARI,2025,14,ARI,LA,5,8
2025_14_LA_ARI,2025,14,LA,ARI,3,8
2025_14_MIA_NYJ,2025,14,MIA,NYJ,6,12
2025_14_MIA_NYJ,2025,14,NYJ,MIA,6,12
2025_14_NO_TB,2025,14,NO,TB,3,4
2025_14_NO_TB,2025,14,TB,NO,1,4
2025_14_PHI_LAC,2025,14,LAC,PHI,5,8
2025_14_PHI_LAC,2025,14,PHI,LAC,3,8
2025_14_PIT_BAL,2025,14,BAL,PIT,2,6
2025_14_PIT_BAL,2025,14,PIT,BAL,4,6
2025_14_SEA_ATL,2025,14,ATL,SEA,2,5
2025_14_SEA_ATL,2025,14,SEA,ATL,3,5
2025_14_TEN_CLE,2025,14,CLE,TEN,7,15
2025_14_TEN_CLE,2025,14,TEN,CLE,8,15
2025_14_WAS_MIN,2025,14,MIN,WAS,1,4
2025_14_WAS_MIN,2025,14,WAS,MIN,3,4
2025_15_ARI_HOU,2025,15,ARI,HOU,3,4
2025_15_ARI_HOU,2025,15,HOU,ARI,1,4
2025_15_ATL_TB,2025,15,ATL,TB,4,8
2025_15_ATL_TB,2025,15,TB,ATL,4,8
2025_15_BAL_CIN,2025,15,BAL,CIN,3,7
2025_15_BAL_CIN,2025,15,CIN,BAL,4,7
2025_15_BUF_NE,2025,15,BUF,NE,4,7
2025_15_BUF_NE,2025,15,NE,BUF,3,7
2025_15_CAR_NO,2025,15,CAR,NO,3,5
2025_15_CAR_NO,2025,15,NO,CAR,2,5
2025_15_CLE_CHI,2025,15,CHI,CLE,4,11
2025_15_CLE_CHI,2025,15,CLE,CHI,7,11
2025_15_DET_LA,2025,15,DET,LA,3,6
2025_15_DET_LA,2025,15,LA,DET,3,6
2025_15_GB_DEN,2025,15,DEN,GB,2,3
2025_15_GB_DEN,2025,15,GB,DEN,1,3
2025_15_IND_SEA,2025,15,IND,SEA,5,9
2025_15_IND_SEA,2025,15,SEA,IND,4,9
2025_15_LAC_KC,2025,15,KC,LAC,4,8
2025_15_LAC_KC,2025,15,LAC,KC,4,8
2025_15_LV_PHI,2025,15,LV,PHI,5,6
2025_15_LV_PHI,2025,15,PHI,LV,1,6
2025_15_MIA_PIT,2025,15,MIA,PIT,4,9
2025_15_MIA_PIT,2025,15,PIT,MIA,5,9
2025_15_MIN_DAL,2025,15,DAL,MIN,1,3
2025_15_MIN_DAL,2025,15,MIN,DAL,2,3
2025_15_NYJ_JAX,2025,15,JAX,NYJ,2,4
2025_15_NYJ_JAX,2025,15,NYJ,JAX,2,4
2025_15_TEN_SF,2025,15,SF,TEN,0,3
2025_15_TEN_SF,2025,15,TEN,SF,3,3
2025_15_WAS_NYG,2025,15,NYG,WAS,4,8
2025_15_WAS_NYG,2025,15,WAS,NYG,4,8
2025_16_ATL_ARI,2025,16,ARI,ATL,1,1
2025_16_ATL_ARI,2025,16,ATL,ARI,0,1
2025_16_BUF_CLE,2025,16,BUF,CLE,3,5
2025_16_BUF_CLE,2025,16,CLE,BUF,2,5
2025_16_CIN_MIA,2025,16,CIN,MIA,4,8
2025_16_CIN_MIA,2025,16,MIA,CIN,4,8
2025_16_GB_CHI,2025,16,CHI,GB,3,3
2025_16_GB_CHI,2025,16,GB,CHI,0,3
2025_16_JAX_DEN,2025,16,DEN,JAX,3,9
2025_16_JAX_DEN,2025,16,JAX,DEN,6,9
2025_16_KC_TEN,2025,16,KC,TEN,5,8
2025_16_KC_TEN,2025,16,TEN,KC,3,8
2025_16_LAC_DAL,2025,16,DAL,LAC,1,2
2025_16_LAC_DAL,2025,16,LAC,DAL,1,2
2025_16_LA_SEA,2025,16,LA,SEA,4,9
2025_16_LA_SEA,2025,16,SEA,LA,5,9
2025_16_LV_HOU,2025,16,HOU,LV,5,12
2025_16_LV_HOU,2025,16,LV,HOU,7,12
2025_16_MIN_NYG,2025,16,MIN,NYG,1,3
2025_16_MIN_NYG,2025,16,NYG,MIN,2,3
2025_16_NE_BAL,2025,16,BAL,NE,2,3
2025_16_NE_BAL,2025,16,NE,BAL,1,3
2025_16_NYJ_NO,2025,16,NO,NYJ,1,6
2025_16_NYJ_NO,2025,16,NYJ,NO,5,6
2025_16_PHI_WAS,2025,16,PHI,WAS,2,7
2025_16_PHI_WAS,2025,16,WAS,PHI,5,7
2025_16_PIT_DET,2025,16,DET,PIT,3,6
2025_16_PIT_DET,2025,16,PIT,DET,3,6
2025_16_SF_IND,2025,16,IND,SF,2,2
2025_16_SF_IND,2025,16,SF,IND,0,2
2025_16_TB_CAR,2025,16,CAR,TB,3,6
2025_16_TB_CAR,2025,16,TB,CAR,3,6
2025_17_ARI_CIN,2025,17,ARI,CIN,6,8
2025_17_ARI_CIN,2025,17,CIN,ARI,2,8
2025_17_BAL_GB,2025,17,BAL,GB,1,1
2025_17_BAL_GB,2025,17,GB,BAL,0,1
2025_17_CHI_SF,2025,17,CHI,SF,3,5
2025_17_CHI_SF,2025,17,SF,CHI,2,5
2025_17_DAL_WAS,2025,17,DAL,WAS,1,4
2025_17_DAL_WAS,2025,17,WAS,DAL,3,4
2025_17_DEN_KC,2025,17,DEN,KC,2,5
2025_17_DEN_KC,2025,17,KC,DEN,3,5
2025_17_DET_MIN,2025,17,DET,MIN,3,10
2025_17_DET_MIN,2025,17,MIN,DET,7,10
2025_17_HOU_LAC,2025,17,HOU,LAC,5,12
2025_17_HOU_LAC,2025,17,LAC,HOU,7,12
2025_17_JAX_IND,2025,17,IND,JAX,4,6
2025_17_JAX_IND,2025,17,JAX,IND,2,6
2025_17_LA_ATL,2025,17,ATL,LA,5,7
2025_17_LA_ATL,2025,17,LA,ATL,2,7
2025_17_NE_NYJ,2025,17,NE,NYJ,2,4
2025_17_NE_NYJ,2025,17,NYJ,NE,2,4
2025_17_NO_TEN,2025,17,NO,TEN,3,6
2025_17_NO_TEN,2025,17,TEN,NO,3,6
2025_17_NYG_LV,2025,17,LV,NYG,3,5
2025_17_NYG_LV,2025,17,NYG,LV,2,5
2025_17_PHI_BUF,2025,17,BUF,PHI,6,13
2025_17_PHI_BUF,2025,17,PHI,BUF,7,13
2025_17_PIT_CLE,2025,17,CLE,PIT,4,9
2025_17_PIT_CLE,2025,17,PIT,CLE,5,9
2025_17_SEA_CAR,2025,17,CAR,SEA,3,5
2025_17_SEA_CAR,2025,17,SEA,CAR,2,5
2025_17_TB_MIA,2025,17,MIA,TB,5,8
2025_17_TB_MIA,2025,17,TB,MIA,3,8
2025_18_ARI_LA,2025,18,ARI,LA,2,4
2025_18_ARI_LA,2025,18,LA,ARI,2,4
2025_18_BAL_PIT,2025,18,BAL,PIT,4,7
2025_18_BAL_PIT,2025,18,PIT,BAL,3,7
2025_18_CAR_TB,2025,18,CAR,TB,3,6
2025_18_CAR_TB,2025,18,TB,CAR,3,6
2025_18_CLE_CIN,2025,18,CIN,CLE,5,10
2025_18_CLE_CIN,2025,18,CLE,CIN,5,10
2025_18_DAL_NYG,2025,18,DAL,NYG,2,4
2025_18_DAL_NYG,2025,18,NYG,DAL,2,4
2025_18_DET_CHI,2025,18,CHI,DET,4,6
2025_18_DET_CHI,2025,18,DET,CHI,2,6
2025_18_GB_MIN,2025,18,GB,MIN,8,12
2025_18_GB_MIN,2025,18,MIN,GB,4,12
2025_18_IND_HOU,2025,18,HOU,IND,3,5
2025_18_IND_HOU,2025,18,IND,HOU,2,5
2025_18_KC_LV,2025,18,KC,LV,6,12
2025_18_KC_LV,2025,18,LV,KC,6,12
2025_18_LAC_DEN,2025,18,DEN,LAC,6,13
2025_18_LAC_DEN,2025,18,LAC,DEN,7,13
2025_18_MIA_NE,2025,18,MIA,NE,6,9
2025_18_MIA_NE,2025,18,NE,MIA,3,9
2025_18_NO_ATL,2025,18,ATL,NO,4,9
2025_18_NO_ATL,2025,18,NO,ATL,5,9
2025_18_NYJ_BUF,2025,18,BUF,NYJ,0,5
2025_18_NYJ_BUF,2025,18,NYJ,BUF,5,5
2025_18_SEA_SF,2025,18,SEA,SF,1,5
2025_18_SEA_SF,2025,18,SF,SEA,4,5
2025_18_TEN_JAX,2025,18,JAX,TEN,3,8
2025_18_TEN_JAX,2025,18,TEN,JAX,5,8
2025_18_WAS_PHI,2025,18,PHI,WAS,3,6
2025_18_WAS_PHI,2025,18,WAS,PHI,3,6
